announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1214513906,301061,匠心家居,2022-09-02,2022,INTERIM,2022-09-08,2022-09-09,2022-09-09,0.5,2022年半年度权益分派实施公告,pdf/1214513906.pdf,c5a2958e50ad56d709afd56ee4c879642e1093898f0c9cf8e6acdef7cc239925,false,COMPLETE
1214514879,600681,百川能源,2022-09-02,2022,INTERIM,2022-09-07,2022-09-08,2022-09-08,0.15,百川能源2022年半年度权益分派实施公告,pdf/1214514879.pdf,ac496821990b5a6178d400ab6190fb181b7ac7958ab0ec137756644878503ce7,false,COMPLETE
1214523784,838670,恒进感应,2022-09-02,2022,INTERIM,2022-09-08,2022-09-09,2022-09-09,0.6,2022年半年度权益分派实施公告,pdf/1214523784.pdf,da0498790e550139c64db2fdbbca71976fb943408f57c97a417f27f00a23adca,false,COMPLETE
1214539798,600673,东阳光,2022-09-06,2022,INTERIM,2022-09-09,2022-09-13,2022-09-13,0.27,东阳光2022年半年度权益分派实施公告,pdf/1214539798.pdf,09d2cce63723b3819997dd287d07ece3356e381ef5330f2a15d26a64ccca42f2,false,COMPLETE
1214540681,000895,双汇发展,2022-09-06,2022,INTERIM,2022-09-14,2022-09-15,2022-09-15,0.6,2022年半年度权益分派实施公告,pdf/1214540681.pdf,920d7a14b4598e7e75852d012343eff80ce77dab54c6b0d41e5a24120b9da590,false,COMPLETE
1214540927,600388,ST龙净,2022-09-06,2022,INTERIM,2022-09-09,2022-09-13,2022-09-13,0.25,2022年半年度权益分派实施公告,pdf/1214540927.pdf,c9b797f16916cc5c8ed20a43d9ef209fe0834edf71c7d01d75cc67cb7a7accf9,false,COMPLETE
1214547837,605028,世茂能源,2022-09-07,2022,INTERIM,2022-09-14,2022-09-15,2022-09-15,0.2,宁波世茂能源股份有限公司2022年半年度权益分派实施公告,pdf/1214547837.pdf,fd69cb70a3c7320ebf1411ce2dc362b6fac896d87e72dfc9c9d57a17b74bd9cb,false,COMPLETE
1214554760,833533,骏创科技,2022-09-07,2022,INTERIM,2022-09-15,2022-09-16,2022-09-16,0.2,2022年半年度权益分派实施公告,pdf/1214554760.pdf,82cdaf781836ac9a5f8e2a1ef51295897d5af016a26a3adc99dc0d71735ffc44,false,COMPLETE
1214555928,301298,东利机械,2022-09-07,2022,INTERIM,2022-09-14,2022-09-15,2022-09-15,0.3,股票权益分派实施公告,pdf/1214555928.pdf,94baa71db3a9d5cae83ff41aed40b4a1e7889cd59f7336e22e3f4c76cd44b54d,false,COMPLETE
1214556399,001206,依依股份,2022-09-08,2022,INTERIM,2022-09-14,2022-09-15,,,关于2022年半年度权益分派实施公告,pdf/1214556399.pdf,3f72f7154fec769b0eb48a64c32e7546036ef1cbe027d94363cc2b3ef37535a2,false,NO_CASH_DIVIDEND
1214568798,603017,中衡设计,2022-09-09,2022,INTERIM,2022-09-15,2022-09-16,2022-09-16,0.25,中衡设计2022年半年度权益分派实施公告,pdf/1214568798.pdf,72580d3a22fae7e23e3b6682331e746db21070c6a6a16b768c1782838a442dd7,false,COMPLETE
1214577215,001323,慕思股份,2022-09-10,2022,INTERIM,2022-09-16,2022-09-19,2022-09-19,1.0,2022年半年度权益分派实施公告,pdf/1214577215.pdf,4f3ea91d09f28359d0e9a3ae126607580cfdcaced94b55194e09e1e494727152,false,COMPLETE
1214584074,002932,明德生物,2022-09-14,2022,INTERIM,2022-09-20,2022-09-21,2022-09-21,1.5,2022年半年度权益分派实施公告,pdf/1214584074.pdf,9ed6c125928e9dc4fc518fd17105da8f9388b8ab3e59d157d615570f047ade34,false,COMPLETE
1214584475,688536,思瑞浦,2022-09-14,2022,INTERIM,,,,,2022年半年度权益分派实施公告,pdf/1214584475.pdf,834a3e1a03997d0f164e4f2b7978e14477e94a2ef9bda548f658dff11eddb1f0,false,NO_CASH_DIVIDEND
1214586564,688335,复洁环保,2022-09-14,2022,INTERIM,,,,,2022年半年度权益分派实施公告,pdf/1214586564.pdf,087a23ab09803bfe7021f6b3b94ec3500dd3fbd2d86a09a362a174fb928fae16,false,NO_CASH_DIVIDEND
1214593790,301318,维海德,2022-09-14,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.5,2022年半年度权益分派实施公告,pdf/1214593790.pdf,b56fa30a77ca395e286f5fac000772f80b73184f77d933742751739e617e6df3,false,COMPLETE
1214593747,002978,安宁股份,2022-09-15,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.6,2022年半年度权益分派实施公告,pdf/1214593747.pdf,bc207f265d23d3dda856591dc400324648d9ed7aa12c133a4af830128748a47e,false,COMPLETE
1214593783,002042,华孚时尚,2022-09-15,2022,INTERIM,2022-09-20,2022-09-21,2022-09-21,0.18,2022年半年度权益分派实施公告,pdf/1214593783.pdf,eda678a6a805cec1e0d131a8fd2742134a6a12122eb4b983eab2c915e9393f8a,false,COMPLETE
1214594052,001228,永泰运,2022-09-15,2022,INTERIM,2022-09-20,2022-09-21,2022-09-21,0.3,2022年半年度权益分派实施公告,pdf/1214594052.pdf,f4790c5e338ea85aec3efdccc2b8213feabf6917c92269081206741e62c9d11e,false,COMPLETE
1214594338,600738,丽尚国潮,2022-09-15,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.07,丽尚国潮2022年半年度权益分派实施公告,pdf/1214594338.pdf,e72473aac0942b8f9badee36fcf3015e71480eed2503379d42dd0524df206d04,false,COMPLETE
1214599493,834062,科润智控,2022-09-15,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.1,2022 年半年度权益分派实施公告,pdf/1214599493.pdf,57b7e8280f7e393b4f698a9a968ad10012bc4e80e372300a2d8fc8d96b5b9633,false,COMPLETE
1214600379,831167,鑫汇科,2022-09-15,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.8,2022年半年度权益分派实施公告,pdf/1214600379.pdf,0f7d9a48078d1441966533b7040516b4bcaf5949b1bd719084fddb1f4cdbd6a5,false,COMPLETE
1214602507,831445,龙竹科技,2022-09-15,2022,INTERIM,2022-09-22,2022-09-23,2022-09-23,0.10800000000000001,2022年半年度权益分派实施公告,pdf/1214602507.pdf,8c452be5d185b5eaf65c84669df9bebb0d81ff455fff3d581e59a21dc76808af,false,COMPLETE
1214600416,300573,兴齐眼药,2022-09-15,2022,INTERIM,2022-09-22,2022-09-23,2022-09-23,0.5,2022年半年度权益分派实施公告,pdf/1214600416.pdf,b5b32a76c39dd8fdc0a7a75be09c8c3f7c91af7134741f686494d17bc172b3ed,false,COMPLETE
1214600517,002706,良信股份,2022-09-16,2022,INTERIM,2022-09-22,2022-09-23,2022-09-23,0.2,2022年半年度权益分派实施公告,pdf/1214600517.pdf,e12c41b7829a806d2db6ac238ce18c8960b3c04756d4b6f88146cc8ca1272f48,false,COMPLETE
1214601200,002112,三变科技,2022-09-16,2022,INTERIM,2022-09-22,2022-09-23,,,2022年半年度权益分派实施公告,pdf/1214601200.pdf,e4a486734b97576e548b97969109525911aa6078b7dc6fc8cd4f0fce9f220a3f,false,NO_CASH_DIVIDEND
1214601550,300984,金沃股份,2022-09-16,2022,INTERIM,2022-09-22,2022-09-23,2022-09-23,0.5,2022年半年度权益分派实施公告,pdf/1214601550.pdf,60efdb88ad1aa8ad99431a9325a7f487379421736b0d73eab47a46daaad730c2,false,COMPLETE
1214602105,002050,三花智控,2022-09-16,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.1,2022年半年度权益分派实施公告,pdf/1214602105.pdf,08d220ad708d1cd941f3c35c9837e64cf603fca08b301a8d07a712e9b7e290c7,false,COMPLETE
1214602633,601238,广汽集团,2022-09-16,2022,INTERIM,2022-09-21,2022-09-22,2022-09-22,0.06,广汽集团2022年半年度权益分派实施公告,pdf/1214602633.pdf,22e6209011025438d36f048def9005383376d5421041f96c84931486696ed2c0,false,COMPLETE
1214602635,603011,合锻智能,2022-09-16,2022,INTERIM,2022-09-22,2022-09-23,2022-09-23,0.03,合肥合锻智能制造股份有限公司2022年半年度权益分派实施公告,pdf/1214602635.pdf,8c85d621751a7f2f5f3a4d52478f58c06b863dcff391b59ee35a9d67ddda8e37,false,COMPLETE
1214603410,002154,报 喜 鸟,2022-09-16,,UNKNOWN,2022-09-22,2022-09-23,2022-09-23,0.2,2022半年度权益分派实施公告,pdf/1214603410.pdf,d1533c243e0ca1b635d5f3b9c3bd65469d575495b200b0982385d3a9fa23408c,false,COMPLETE
1214608084,832491,奥迪威,2022-09-16,2022,INTERIM,2022-09-22,2022-09-23,2022-09-23,0.1,2022年半年度权益分派实施公告,pdf/1214608084.pdf,251a9ef4b3a60cda1ae55315837de6cd45f6210367dc8d660b1e15c51aed625e,false,COMPLETE
1214608989,002555,三七互娱,2022-09-17,2022,INTERIM,2022-09-23,2022-09-26,2022-09-26,0.35,2022年半年度权益分派实施公告,pdf/1214608989.pdf,ebaaf94ee52bfd661e461f646c5e1b594c2ba24428e2c8b1dad9c30f0ea77171,false,COMPLETE
1214610629,301321,翰博高新,2022-09-17,2022,INTERIM,2022-09-23,2022-09-26,2022-09-26,0.22999999999999998,2022年半年度权益分派实施公告,pdf/1214610629.pdf,eecc1f8c9dff4ca1c9a7e1f2e1a5138d28b7f0658844f098b344884d34bf7ce5,false,COMPLETE
1214627440,301125,腾亚精工,2022-09-19,2022,INTERIM,2022-09-26,2022-09-27,2022-09-27,1.1,2022年半年度权益分派实施公告,pdf/1214627440.pdf,0ba8066778e4a0f8fc43232f13403331e0e4b1afa18175af68f9fd71c359997f,false,COMPLETE
1214627614,300384,三联虹普,2022-09-19,2022,INTERIM,2022-09-23,2022-09-26,2022-09-26,0.16,关于2022年半年度权益分派实施公告,pdf/1214627614.pdf,98d7d4677bfb88de216d6ad97c20118c344d37dcde80686be1dbe76dcacb62eb,false,COMPLETE
1214635704,833819,颖泰生物,2022-09-20,2022,INTERIM,2022-09-28,2022-09-29,2022-09-29,0.1,2022年半年度权益分派实施公告,pdf/1214635704.pdf,77096b079c1db4c14db15c7a73a8baf13d82fafceebb34a636bd9ba2e7179e65,false,COMPLETE
