announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1218483895,603992,松霖科技,2023-12-01,2023,INTERIM,2023-12-07,2023-12-08,2023-12-08,0.25,2023年前三季度权益分派实施公告,pdf/1218483895.pdf,3a017a14b12f1ca58bf9d9df67a2e8a3d4c96d312779a1e506a907cfb38b7c78,false,COMPLETE
1218483898,605218,伟时电子,2023-12-01,2023,INTERIM,2023-12-06,2023-12-07,2023-12-07,0.142,伟时电子股份有限公司2023年前三季度权益分派实施公告,pdf/1218483898.pdf,9e3fa74e618794af2747797aaa10cd8058b9e65ebf2061eaf3589358b35e3b5b,false,COMPLETE
1218484315,002444,巨星科技,2023-12-01,2023,INTERIM,2023-12-06,2023-12-07,2023-12-07,0.175,2023年第三季度权益分派实施公告,pdf/1218484315.pdf,b64843cd489667853ad772eec29a75b986e72845cc149eb04f104e9154a0f5e8,false,COMPLETE
1218495424,301257,普蕊斯,2023-12-01,2023,INTERIM,2023-12-08,2023-12-11,2023-12-11,0.068,2023年前三季度权益分派实施公告,pdf/1218495424.pdf,ceb1887a5df42a95661bc7da6f1c48baeb32b8338412ae6c91f81cbd37af2140,false,COMPLETE
1218496297,600927,永安期货,2023-12-02,2023,INTERIM,2023-12-07,2023-12-08,2023-12-08,0.07,永安期货股份有限公司2023年前三季度权益分派实施公告,pdf/1218496297.pdf,253afe4c08cf101552fd5df9824475325fc41a5f77aaa2d4066966147052fcae,false,COMPLETE
1218511845,832978,开特股份,2023-12-04,2023,INTERIM,2023-12-08,2023-12-11,2023-12-11,0.2826432,权益分派实施公告,pdf/1218511845.pdf,6fcb53ea9b507dfd87b29a906d8757dbfe7657509d2658f4c802f5c63972c424,false,COMPLETE
1218508661,688289,圣湘生物,2023-12-05,,UNKNOWN,2023-12-08,2023-12-11,2023-12-11,0.2622,圣湘生物科技股份有限公司2023年季度权益分派实施公告,pdf/1218508661.pdf,99bb9d26e9afaf7c0d111cfccc639fae67e66d026fb0903e6576ec8cac5caa78,false,COMPLETE
1218521892,688210,统联精密,2023-12-06,2023,INTERIM,2023-12-11,2023-12-12,2023-12-12,0.3,深圳市泛海统联精密制造股份有限公司2023年前三季度权益分派实施公告,pdf/1218521892.pdf,5a8bc9ccaea7ec273dd2e502dcd543286057a9735a8b5858069f619ea8c16940,false,COMPLETE
1218522330,688205,德科立,2023-12-06,2023,INTERIM,2023-12-11,2023-12-12,2023-12-12,0.2,无锡市德科立光电子技术股份有限公司2023年前三季度权益分派实施公告,pdf/1218522330.pdf,16a5a2d80ecc11f795e913b0031e7ec15d5d16f8e6bf3504d229e13f3099ad5c,false,COMPLETE
1218547329,870726,鸿智科技,2023-12-07,2023,INTERIM,2023-12-13,2023-12-14,2023-12-14,0.5,2023年第三季度权益分派实施公告,pdf/1218547329.pdf,30b4c58e7e4684a7df8e66fc883287b93c09b5b7ba0a5399ed4284c4fc6c89bd,false,COMPLETE
1218578518,831445,龙竹科技,2023-12-11,2023,INTERIM,2023-12-18,2023-12-19,2023-12-19,0.1,2023年第三季度权益分派实施公告,pdf/1218578518.pdf,ba876137dbc8f33f5a87625885afe5a2606a78a0695490ca8533a0854953864f,false,COMPLETE
1218579282,300234,开尔新材,2023-12-11,2023,INTERIM,2023-12-15,2023-12-18,2023-12-18,0.059,2023年前三季度权益分派实施公告,pdf/1218579282.pdf,6ab82580cb022068842ba82e52d32224bddf78905df3bdc8bc682b063d3a04af,false,COMPLETE
1218578941,601919,中远海控,2023-12-12,2023,INTERIM,2023-12-19,2023-12-20,2023-12-20,0.51,中远海控2023年中期权益分派实施公告,pdf/1218578941.pdf,6588dbff7f2c456836fe454354eafaae7b94fd364174452ad9151eaa95f34147,false,COMPLETE
1218580414,600855,航天长峰,2023-12-12,2023,INTERIM,2023-12-15,2023-12-18,2023-12-18,0.00353,北京航天长峰股份有限公司2023年半年度权益分派实施公告,pdf/1218580414.pdf,52cbc7ed4f976aecd6bf3c64b8754be6ebc0888e976042b4f3ba1afcb3a481bf,false,COMPLETE
1218595722,430718,合肥高科,2023-12-12,2023,INTERIM,2023-12-19,2023-12-20,2023-12-20,0.1,2023年第三季度权益分派实施公告,pdf/1218595722.pdf,908a225a557607dc2287c2cf1101872dc00de4616f3bbbea0608b7ba044df5b1,false,COMPLETE
1218592394,603062,麦加芯彩,2023-12-13,2023,INTERIM,2023-12-18,2023-12-19,2023-12-19,1.2,2023年前三季度权益分派实施公告,pdf/1218592394.pdf,ef793fc08195cafe58f44a73a4cfc9fa57c36baa3873e0f7cdbcb4ae495ba323,false,COMPLETE
1218619841,688127,蓝特光学,2023-12-15,2023,INTERIM,2023-12-21,2023-12-22,2023-12-22,0.15,2023年前三季度权益分派实施公告,pdf/1218619841.pdf,be755c019b499edaf2270d66a16835fa4385bb65640797211ed9b04b23a9d002,false,COMPLETE
1218655413,601899,紫金矿业,2023-12-19,2023,INTERIM,2023-12-22,2023-12-25,2023-12-25,0.05,紫金矿业集团股份有限公司2023年半年度权益分派实施公告,pdf/1218655413.pdf,fca3fede71d9560559d530d4051738be4321a953940b3e6e735eaddd5332464a,false,COMPLETE
