notice_id,publish_date,effective_date,index_code,index_name,direction,security_code,security_name,source_file,source_sha256
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300206,理邦仪器,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300233,金城医药,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300263,隆华科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300267,尔康制药,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300332,天壕能源,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300339,润和软件,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300343,联创股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300358,楚天科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300369,绿盟科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300382,斯莱克,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300476,胜宏科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300573,兴齐眼药,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300587,天铁股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300671,富满微,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300860,锋尚文化,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300887,谱尼测试,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,300953,震裕科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,301080,百普赛斯,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,301089,拓新药业,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,301301,川宁生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,301308,江波龙,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,301498,乖宝宠物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600007,中国国贸,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600225,*ST 卓朗,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600295,鄂尔多斯,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600312,平高电气,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600340,华夏幸福,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600391,航发科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600400,红豆股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600491,龙元建设,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600496,精工钢构,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600610,中毅达,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600685,中船防务,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600688,上海石化,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600691,阳煤化工,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600720,中交设计,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600797,浙大网新,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,600811,东方集团,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,601001,晋控煤业,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,601011,宝泰隆,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,601099,太平洋,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,601918,新集能源,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603071,物产环能,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603098,森特股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603105,芯能科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603113,金能科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603129,春风动力,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603170,宝立食品,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603187,海容冷链,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603212,赛伍技术,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603556,海兴电力,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603595,东尼电子,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603666,亿嘉和,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603718,海利生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603896,寿仙谷,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603906,龙蟠科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603936,博敏电子,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,603938,三孚股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688023,安恒信息,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688031,星环科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688033,天宜上佳,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688046,药康生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688152,麒麟信安,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688158,优刻得,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688161,威高骨科,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688173,希荻微,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688202,美迪西,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688239,航宇科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688278,特宝生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688339,亿华通,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688368,晶丰明源,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688381,帝奥微,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688508,芯朋微,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688518,联赢激光,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688578,艾力斯,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688680,海优新材,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688711,宏微科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000852,中证1000,OUT,688800,瑞可达,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,000034,神州数码,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,000403,派林生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,000426,兴业银锡,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,000733,振华科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,002085,万丰奥威,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,002318,久立特材,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,002410,广联达,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,002603,以岭药业,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,002821,凯莱英,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,002841,视源股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300140,节能环境,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300142,沃森生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300223,北京君正,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300339,润和软件,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300476,胜宏科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300496,中科创达,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300573,兴齐眼药,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300751,迈为股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300919,中伟股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,300957,贝泰妮,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,301301,川宁生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,301308,江波龙,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,301498,乖宝宠物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600007,中国国贸,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600132,重庆啤酒,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600295,鄂尔多斯,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600312,平高电气,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600487,亨通光电,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600606,绿地控股,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600685,中船防务,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600688,上海石化,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,600720,中交设计,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,601001,晋控煤业,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,601061,中信金属,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,601099,太平洋,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,601918,新集能源,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,603129,春风动力,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,603341,龙旗科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,603556,海兴电力,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,603605,珀莱雅,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,603899,晨光股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688047,龙芯中科,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688072,拓荆科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688249,晶合集成,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688278,特宝生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688361,中科飞测,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688363,华熙生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688469,芯联集成,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688563,航材股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,IN,688578,艾力斯,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,000031,大悦城,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,000156,华数传媒,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,000630,铜陵有色,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,000933,神火股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,001872,招商港口,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002028,思源电气,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002497,雅化集团,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002506,协鑫集成,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002518,科士达,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002791,坚朗五金,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002865,钧达股份,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,002936,郑州银行,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,300088,长信科技,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,300253,卫宁健康,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,300296,利亚德,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,300357,我武生物,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
15471,2024-11-29,2024-12-13,000905,中证500,OUT,300394,天孚通信,attachments/15471-4993.pdf,e40f15343f472f08a6cb296d7c7bae02fdca90761ec5d19aaf768fe9b09d1e81
