announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1215001274,688300,联瑞新材,2022-11-02,2022,INTERIM,,,,,联瑞新材2022年半年度权益分派实施公告,pdf/1215001274.pdf,18206a4fde94cb810063b65a3e08c02719d0e593a6e528ab4b1c2d353d5c4b46,false,NO_CASH_DIVIDEND
1215013710,873169,七丰精工,2022-11-02,2022,INTERIM,2022-11-09,2022-11-10,2022-11-10,0.12,2022年半年度权益分派实施公告,pdf/1215013710.pdf,fe92fbb1492d22b7c6cdc3d434c800a969fde5b513f41f8bf11118a4f826c77d,false,COMPLETE
1215025217,002650,加加食品,2022-11-04,2022,INTERIM,2022-11-10,2022-11-11,2022-11-11,0.088,2022年半年度权益分派实施公告,pdf/1215025217.pdf,d17b17bca69bccf843b90d1dc710360edd82e5efb8e9e5da9d01e6e516dcb3e5,false,COMPLETE
1215025577,000718,苏宁环球,2022-11-04,2022,INTERIM,2022-11-10,2022-11-11,2022-11-11,0.05,2022年半年度权益分派实施公告,pdf/1215025577.pdf,ae4ee5b1563d5595ea7defa774b02453ee9db4e17b8b50ecc870a6c7eaab5e25,false,COMPLETE
1215037380,601028,玉龙股份,2022-11-07,2022,INTERIM,2022-11-10,2022-11-11,2022-11-11,0.064,2022年半年度权益分派实施公告,pdf/1215037380.pdf,5e22617ffc4d35df1578aec405e47a3bcce91551043592cfddc36d7cc0ac7c7a,false,COMPLETE
1215043237,002940,昂利康,2022-11-08,2022,INTERIM,2022-11-14,2022-11-15,,,2022年半年度权益分派实施公告,pdf/1215043237.pdf,7b57905139808d7634c8fa428d0b479d1285a28e6b201f5468acc109c7095dac,false,NO_CASH_DIVIDEND
1215043722,300442,润泽科技,2022-11-08,2022,INTERIM,2022-11-14,2022-11-15,2022-11-15,1.0,2022年前三季度权益分派实施公告,pdf/1215043722.pdf,02c4b376b627efa19095fb4d21f0f1f7603440d0c51d7b5d0671b95f770b99b8,false,COMPLETE
1215044944,002267,陕天然气,2022-11-08,2022,INTERIM,2022-11-11,2022-11-14,2022-11-14,0.3,2022年半年度权益分派实施公告,pdf/1215044944.pdf,5fb53fb24e478de5cd6bbce21fbf2f6fc471601d06f19ef9e14cd47afc211e1e,false,COMPLETE
1215058307,603237,五芳斋,2022-11-10,2022,INTERIM,2022-11-16,2022-11-17,2022-11-17,0.7,浙江五芳斋实业股份有限公司2022年半年度权益分派实施公告,pdf/1215058307.pdf,ab90b82a36326a10284a1e4ab20226b18f76a31ef7406519a955eab984fa0fc8,false,COMPLETE
1215058469,002242,九阳股份,2022-11-10,2022,INTERIM,2022-11-17,2022-11-18,2022-11-18,0.5,2022年半年度权益分派实施公告,pdf/1215058469.pdf,090c4f94b18a542f048dd400d243d68c5be9a8204d901df180cfb60ec0eeb892,false,COMPLETE
1215071003,002601,龙佰集团,2022-11-11,2022,INTERIM,2022-11-17,2022-11-18,2022-11-18,0.2,2022年第三季度权益分派实施公告,pdf/1215071003.pdf,66e19288c43a41ddf0dc2b55ebf7777593c020b58fbe8c8d7f6d3905d977dca4,false,COMPLETE
1215071310,601598,中国外运,2022-11-11,2022,INTERIM,2022-11-17,2022-11-18,2022-11-18,0.1,2022年半年度权益分派实施公告,pdf/1215071310.pdf,9025844e1e3cda9f1da068ee2c2aaf1b7c664964cc35c51472ad387ef6dee7d5,false,COMPLETE
1215108968,301300,远翔新材,2022-11-14,2021,ANNUAL,2022-11-18,2022-11-21,2022-11-21,0.4,2021年年度权益分派实施公告,pdf/1215108968.pdf,34ce424126f415ab6361887f2038456646c5095cf59b3669ebda46b3d8e029a0,false,COMPLETE
1215116715,831726,朱老六,2022-11-15,2022,INTERIM,2022-11-21,2022-11-22,2022-11-22,0.15,2022年第三季度权益分派实施公告,pdf/1215116715.pdf,21ef66ae53dbda06ac551b244893332b84fb952124f7b4e84f1ea1577ed81563,false,COMPLETE
1215116270,601865,福莱特,2022-11-16,2022,INTERIM,2022-11-22,2022-11-23,2022-11-23,0.23,福莱特玻璃集团股份有限公司2022年半年度权益分派实施公告,pdf/1215116270.pdf,78d3c9e4373046ea7b276b49b12b70ef69b5deef37fe0404883d40a1e6d21197,false,COMPLETE
1215116302,688516,奥特维,2022-11-16,2022,INTERIM,,,,,无锡奥特维科技股份有限公司2022年半年度权益分派实施公告,pdf/1215116302.pdf,a4b064a7e192e8c2532ac8de96eaad8dc610124b8d649aa4c61c07714b0f364d,false,NO_CASH_DIVIDEND
1215117072,000958,电投产融,2022-11-16,2022,INTERIM,2022-11-22,2022-11-23,2022-11-23,0.06,电投产融2022年前三季度权益分派实施公告,pdf/1215117072.pdf,873707647a99e75b801af345ed418d3578e2d565fde796c5882286f23c4df52c,false,COMPLETE
1215140605,688273,麦澜德,2022-11-18,,UNKNOWN,2022-11-23,2022-11-24,2022-11-24,0.5,2022年三季度权益分派实施公告,pdf/1215140605.pdf,984d7139bd49ecd71023f5cb2c6453002da9bf1bee1c5f451f8014ddd9e1350c,false,COMPLETE
1215151001,838275,驱动力,2022-11-18,2022,INTERIM,2022-11-29,2022-11-30,2022-11-30,0.08,2022年第三季度权益分派实施公告,pdf/1215151001.pdf,4ca728c69b8629ce41d69b666609ce40649bbb8d521d614e1acbba0dc8995dc8,false,COMPLETE
1215166661,300498,温氏股份,2022-11-21,2022,INTERIM,2022-11-25,2022-11-28,2022-11-28,0.1,2022年前三季度权益分派实施公告,pdf/1215166661.pdf,435a6670e1a41872656db88d94f1be543868f8598c762d754ce04283865191cb,false,COMPLETE
1215175051,688289,圣湘生物,2022-11-23,,UNKNOWN,2022-11-28,2022-11-29,2022-11-29,0.861,圣湘生物科技股份有限公司2022年季度权益分派实施公告,pdf/1215175051.pdf,0cf88916e809ea8eafcda2e4d560dd7991d14e31036918adf71ec1ab5d68de58,false,COMPLETE
1215185461,831010,凯添燃气,2022-11-23,2022,INTERIM,2022-11-29,2022-11-30,2022-11-30,0.05,2022 年第三季度权益分派实施公告,pdf/1215185461.pdf,392b45de220369f5ff3660d1fc97c98b20c738da365a0423e4cb2742dc66821e,false,COMPLETE
1215188115,002275,桂林三金,2022-11-24,2022,INTERIM,2022-11-30,2022-12-01,2022-12-01,0.4,2022年前三季度权益分派实施公告,pdf/1215188115.pdf,fd91cb806a9f04656241cbfb44fb190e20e27c4627778fd1f9476eec7ab67d01,false,COMPLETE
1215195414,600750,江中药业,2022-11-25,2022,INTERIM,2022-11-30,2022-12-01,2022-12-01,0.5,江中药业2022年前三季度权益分派实施公告,pdf/1215195414.pdf,024f77bba3d1516b530b66e4386779647410576c33ed679c1fe03e1756c263aa,false,COMPLETE
1215196161,301115,建科股份,2022-11-25,2022,INTERIM,2022-11-30,2022-12-01,2022-12-01,0.35,2022年第三季度权益分派实施公告,pdf/1215196161.pdf,f31efe2f6a502425a7b29e8ce4beba8e37e75534da307e31c201bcec77d0fa28,false,COMPLETE
1215211222,839725,惠丰钻石,2022-11-25,2022,INTERIM,2022-12-02,2022-12-05,2022-12-05,0.3,2022年第三季度权益分派实施公告,pdf/1215211222.pdf,e961b052eff724e632aa145160f115501ecce729bc5a777f4fec9b1aed0d1a54,false,COMPLETE
1215221061,002032,苏 泊 尔,2022-11-29,,UNKNOWN,2022-12-05,2022-12-06,2022-12-06,1.25,2022年三季度权益分派实施公告,pdf/1215221061.pdf,d636e9e8c5f44ad8c45186f7e39862f77d8fdceaa4b8353f0481d4b1f36196da,false,COMPLETE
