announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1216693999,002759,天际股份,2023-05-04,2023-05-11,2023-05-12,2023-05-12,0.27,2022年年度权益分派实施公告,pdf/1216693999.pdf,de28d7ff2c6c3d89820039bf4d16def33917913f9e5025ab24829473c96494fc,false,COMPLETE
1216740636,600828,茂业商业,2023-05-04,2023-05-09,2023-05-10,2023-05-10,0.15,茂业商业2022年年度权益分派实施公告,pdf/1216740636.pdf,69cf05b11a6630e7a856602cc9cfbe9ed4d1b6c2c22b047fb5153060aec27de8,false,COMPLETE
1216740642,603950,长源东谷,2023-05-04,2023-05-09,2023-05-10,2023-05-10,,襄阳长源东谷实业股份有限公司2022年年度权益分派实施公告,pdf/1216740642.pdf,8f7a983d1a8696073e4522635d5708ad19d340c83ec2352117e6ab0f4ee38827,false,NO_CASH_DIVIDEND
1216740645,605299,舒华体育,2023-05-04,2023-05-09,2023-05-10,2023-05-10,0.25,舒华体育股份有限公司2022年年度权益分派实施公告,pdf/1216740645.pdf,da28111da44c96ed1292352b50f62773e3729d3e1d1212c810ec6c13dd0b7a41,false,COMPLETE
1216746742,836957,汉维科技,2023-05-04,2023-05-11,2023-05-12,2023-05-12,0.3,2022年年度权益分派实施公告,pdf/1216746742.pdf,fedd96b1994d85ea1521d003efca0c047bd794842ae04a1aea0a8a53b4756dc8,false,COMPLETE
1216745251,300850,新强联,2023-05-04,2023-05-10,2023-05-11,2023-05-11,0.096,2022年度权益分派实施公告,pdf/1216745251.pdf,f4ab1d270129d56fdc939c04a244110cb1653e373199160c9194a56db316101c,false,COMPLETE
1216746643,301003,江苏博云,2023-05-04,2023-05-10,2023-05-11,2023-05-11,0.3,2022年年度权益分派实施公告,pdf/1216746643.pdf,3fff1d73d7e25f71f54e4977eafa71f3e0439e7548497ead9ba694cada69791a,false,COMPLETE
1216745211,002690,美亚光电,2023-05-05,2023-05-10,2023-05-11,2023-05-11,0.7,2022年年度权益分派实施公告,pdf/1216745211.pdf,56363d28248956662a8e1f4d831dd84f1887fd00ad3ce0f9dd6cda8a3bf810b8,false,COMPLETE
1216745357,300194,福安药业,2023-05-05,2023-05-11,2023-05-12,2023-05-12,0.05,2022年度权益分派实施公告,pdf/1216745357.pdf,215e6d4329a1cf3cfd9a832cad1c16a2609b9ab611d1c70debf56e1385c33394,false,COMPLETE
1216745373,300142,沃森生物,2023-05-05,2023-05-10,2023-05-11,2023-05-11,0.01,2022年年度权益分派实施公告,pdf/1216745373.pdf,3f99f22792261d6df6e1a7602bc2383c963b406580a0952b7afe409bacb94683,false,COMPLETE
1216746465,603909,建发合诚,2023-05-05,2023-05-11,2023-05-12,2023-05-12,0.06,建发合诚2022年年度权益分派实施公告,pdf/1216746465.pdf,aa8248cf45eeb90dc299d9d8de330bab9007b3351f561b1e7a716c3808d94035,false,COMPLETE
1216746824,600488,津药药业,2023-05-05,2023-05-10,2023-05-11,2023-05-11,0.01,津药药业股份有限公司2022年年度权益分派实施公告,pdf/1216746824.pdf,3d2264742c5a521557f89a6f05d6a68dc8b826b30b15c95938e5b69f53d61ea1,false,COMPLETE
1216746841,601008,连云港,2023-05-05,2023-05-11,2023-05-12,2023-05-12,0.05,江苏连云港港口股份有限公司2022年年度权益分派实施公告,pdf/1216746841.pdf,7fae538c58e9e11b22f8428b50e10482e064760fc48ecbeb7b3d56d6bd05a792,false,COMPLETE
1216746890,603938,三孚股份,2023-05-05,2023-05-10,2023-05-11,2023-05-11,0.275,三孚股份：2022年年度权益分派实施公告,pdf/1216746890.pdf,8e0b65bc8bfe32ae2834eb0bbbe290b04cf9e7d3ee3c6068e2062c55238122a9,false,COMPLETE
1216746892,603967,中创物流,2023-05-05,2023-05-11,2023-05-12,2023-05-12,0.45,中创物流股份有限公司2022年年度权益分派实施公告,pdf/1216746892.pdf,8d7b47398634cacf746e6025f122610204c11a39ddbca1adf6ac5737513baa39,false,COMPLETE
