announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1221329512,603881,数据港,2024-10-01,2024,INTERIM,2024-10-14,2024-10-15,2024-10-15,0.024,上海数据港股份有限公司2024年半年度权益分派实施公告,pdf/1221329512.pdf,705297d9fe799002961884e572a97ce0ff00e3584dac8e81ac647bcccee54a2a,false,COMPLETE
1221331695,301335,天元宠物,2024-10-01,2024,INTERIM,2024-10-14,2024-10-15,2024-10-15,0.1,2024年半年度权益分派实施公告,pdf/1221331695.pdf,09bad16594f901fbffb8b81ab3cb5e723542faee348c240f356e88394f1598ac,false,COMPLETE
1221329881,000581,威孚高科,2024-10-08,2024,INTERIM,2024-10-14,2024-10-15,2024-10-15,0.22000000000000003,2024年度中期权益分派实施公告,pdf/1221329881.pdf,e8b911359a0e9e451ddad67b54642251a74edf2d8502f307becb6f543856661f,false,COMPLETE
1221330361,000925,众合科技,2024-10-08,2024,INTERIM,2024-10-11,2024-10-14,2024-10-14,0.015,2024 年半年度权益分派实施公告,pdf/1221330361.pdf,ee68b3cff5b0fedc264385374fa74222c997c4f0d1a0d4aab01960139ca5cc76,false,COMPLETE
1221330631,000155,川能动力,2024-10-08,2024,INTERIM,2024-10-11,2024-10-14,2024-10-14,0.16,2024年半年度权益分派实施公告,pdf/1221330631.pdf,f0dedd710f2fed065e073ed816d2a6e7a542bba59d7be5dbee296315fe573719,false,COMPLETE
1221336539,601198,东兴证券,2024-10-08,2024,INTERIM,2024-10-14,2024-10-15,2024-10-15,0.054,东兴证券股份有限公司2024年半年度权益分派实施公告,pdf/1221336539.pdf,8641304ba31f15a102243a1d092fdffe710e2fe1a311ef7eae32edb9e6fff264,false,COMPLETE
1221336544,601619,嘉泽新能,2024-10-08,2024,INTERIM,2024-10-11,2024-10-14,2024-10-14,0.01,嘉泽新能源股份有限公司2024年半年度权益分派实施公告,pdf/1221336544.pdf,769235ec019e605aec6e61964c70763a0cb3f22c39c272abc64e17a3bbf6e689,false,COMPLETE
1221336579,605111,新洁能,2024-10-08,2024,INTERIM,2024-10-11,2024-10-14,2024-10-14,0.053,2024年半年度权益分派实施公告,pdf/1221336579.pdf,46089f1e1edda2d2a0c0f082ccac574d16c1e3ec689ba8925dc6aaf41b67c649,false,COMPLETE
1221340984,301421,波长光电,2024-10-08,2024,INTERIM,2024-10-14,2024-10-15,2024-10-15,0.06999999999999999,2024年半年度权益分派实施公告,pdf/1221340984.pdf,63bfaddc7e9fda85320748d279fff3d0e706c4dc2e1a0661e4384a246bdf8be0,false,COMPLETE
1221341837,300573,兴齐眼药,2024-10-08,2024,INTERIM,2024-10-15,2024-10-16,2024-10-16,0.5,2024年半年度权益分派实施公告,pdf/1221341837.pdf,d6957fecd95669253b0d770631e58295b45d18d34743696c6766aa3ded4de92b,false,COMPLETE
