announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1220222980,603637,镇海股份,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.13,镇海石化工程股份有限公司2023年年度权益分派实施公告,pdf/1220222980.pdf,db8c5f198853d2743c4c13789e4d447747c2c6bea244f665337fdee6ead63edd,false,COMPLETE
1220223234,002165,红 宝 丽,2024-06-01,2023,ANNUAL,2024-06-07,2024-06-11,2024-06-11,0.06999999999999999,2023年年度权益分派实施公告,pdf/1220223234.pdf,878a08bfeec647e5ff10c4e58d4c11a3fcc3b4a3660c5d87fe90d97c4be4b5e6,false,COMPLETE
1220223268,601058,赛轮轮胎,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.17,赛轮轮胎2023年年度权益分派实施公告,pdf/1220223268.pdf,9c1043d991c0c28e9ae5d23e13e6e4eb248f2771d1c3dfd340c2678cbf2b55ea,false,COMPLETE
1220223822,603607,京华激光,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.3,京华激光2023年年度权益分派实施公告,pdf/1220223822.pdf,cc6acef8baf6b024f80e2086b414fca0d3c932b64f91a7420d81c9e44ca6e44c,false,COMPLETE
1220224018,002015,协鑫能科,2024-06-01,2023,ANNUAL,2024-06-07,2024-06-11,2024-06-11,0.13,2023年年度权益分派实施公告,pdf/1220224018.pdf,9389c6c38cbbfc0ab011b56611d0737cb22a96e1a6e83a635778a3f312f9a542,false,COMPLETE
1220224082,600549,厦门钨业,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.4,厦门钨业2023年年度权益分派实施公告,pdf/1220224082.pdf,f2bf1fbe9c718bfd6c947dae081d7f13daab674d4165c9fd8c4db31231475286,false,COMPLETE
1220224086,600998,九州通,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.25,九州通2023年年度权益分派实施公告,pdf/1220224086.pdf,ec4723683ff0f75c293129695b99588a3231ba3fd73e77752a1c8502076826f3,false,COMPLETE
1220224096,603619,中曼石油,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.62,中曼石油2023年年度权益分派实施公告,pdf/1220224096.pdf,076aa8005de54aad8e471813762a7c4958187716e108e88fa7bcb9ea5565fbc4,false,COMPLETE
1220224099,603725,天安新材,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.17,天安新材2023年年度权益分派实施公告,pdf/1220224099.pdf,aa6489db92f73d807451656d28cb3ecaafd700ea1b0c91b3a1224a60cc176cf6,false,COMPLETE
1220224150,300986,志特新材,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.1,2023年年度权益分派实施公告,pdf/1220224150.pdf,b8e5579b963330284f5cbcf3c90d2291ab4a8cf62488108b0944cec88f614114,false,COMPLETE
1220224173,001359,平安电工,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.27,2023年年度权益分派实施公告,pdf/1220224173.pdf,f67fe070cf454a69ef6bd5c1350d23af0b8b7a9cc626114d09da4ee148a003d2,false,COMPLETE
1220224216,002073,软控股份,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.1,2023年年度权益分派实施公告,pdf/1220224216.pdf,e5919373c3a991bb9846c36406c58b7c401dd20336c115813f4a7c6c189cf436,false,COMPLETE
1220224263,002664,信质集团,2024-06-01,2023,ANNUAL,2024-06-07,2024-06-11,2024-06-11,0.06999999999999999,2023年年度权益分派实施公告,pdf/1220224263.pdf,80bbef91295ed0d3beb42d31dd292b7aa8d5efc542a6065f287517f2b9e1566c,false,COMPLETE
1220224344,600129,太极集团,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.3,太极集团2023年年度权益分派实施公告,pdf/1220224344.pdf,f33e7e78c9965c4a674840e945649e6d046cd2ba2338a96fba84326fe91912ed,false,COMPLETE
1220224350,601108,财通证券,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.1,2023年年度权益分派实施公告,pdf/1220224350.pdf,7891577acf4d6306479633fe283a446f5fb9e1050b717240c516d16d0f01c38d,false,COMPLETE
1220224354,601996,丰林集团,2024-06-01,2023,ANNUAL,2024-06-06,2024-06-07,2024-06-07,0.12,广西丰林木业集团股份有限公司2023年年度权益分派实施公告,pdf/1220224354.pdf,db4bbef65c9a615ca552221a8d0f53881695cae1e2f45330093e91af1b436218,false,COMPLETE
