announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1219491327,002014,永新股份,2024-04-02,2023,ANNUAL,2024-04-11,2024-04-12,2024-04-12,0.55,2023年年度权益分派实施公告,pdf/1219491327.pdf,26a26fa578e243977761b614b81568542cb03e98ff44a903dc6335b813334073,false,COMPLETE
1219493063,600605,汇通能源,2024-04-02,2023,ANNUAL,2024-04-09,2024-04-10,2024-04-10,0.6,2023年年度权益分派实施公告,pdf/1219493063.pdf,d2a8c588b7b1019a62ca8340474444ddbd07e3b85a5b826f5c228a6cb8da1d03,false,COMPLETE
1219536978,301003,江苏博云,2024-04-09,2023,ANNUAL,2024-04-16,2024-04-17,2024-04-17,0.6,2023年年度权益分派实施公告,pdf/1219536978.pdf,383f58680b21d1f8b59aec1853b4b8726dd850e8b17720b6e295d850933c206c,false,COMPLETE
1219552729,430476,海能技术,2024-04-09,2023,ANNUAL,2024-04-16,2024-04-17,2024-04-17,0.2,2023年年度权益分派实施公告,pdf/1219552729.pdf,785c10dfbb7a9d49aa6efc3a5bfde93cddee99cbeff6a29b26e8de9538ce1c97,false,COMPLETE
1219549864,603948,建业股份,2024-04-10,2023,ANNUAL,2024-04-15,2024-04-16,2024-04-16,1.0,浙江建业化工股份有限公司2023年年度权益分派实施公告,pdf/1219549864.pdf,f028123d533a4c29155af6fe01575b1f22edf3f16ed48dd2906f1d33fcc08845,false,COMPLETE
1219552883,001376,百通能源,2024-04-10,2023,ANNUAL,2024-04-16,2024-04-17,2024-04-17,0.1,2023年度权益分派实施公告,pdf/1219552883.pdf,7ef1a780a4559fa1b9cb831ccff87615aa5b0a7942c4ce080f53e8d572880add,false,COMPLETE
1219565679,836395,朗鸿科技,2024-04-10,2023,ANNUAL,2024-04-16,2024-04-17,2024-04-17,0.27999999999999997,2023年年度权益分派实施公告,pdf/1219565679.pdf,c0f735400712a7374766f8c703e4f192e6c012ba27472b2c7b0a38d4f0d07d38,false,COMPLETE
1219568414,603868,飞科电器,2024-04-11,2023,ANNUAL,2024-04-16,2024-04-17,2024-04-17,2.3,上海飞科电器股份有限公司2023年年度权益分派实施公告,pdf/1219568414.pdf,df6d072a8035fbc4df42bcbb6ee84d096169e4b1cfaa7e82985696e75e8a9b3f,false,COMPLETE
1219582201,300304,云意电气,2024-04-12,2023,ANNUAL,2024-04-18,2024-04-19,2024-04-19,0.06,2023年度权益分派实施公告,pdf/1219582201.pdf,b111a0c316a370fb04639c18be004b4ee57db780b29cfddb7007134a92c9887a,false,COMPLETE
1219582697,300496,中科创达,2024-04-12,2023,ANNUAL,2024-04-18,2024-04-19,2024-04-19,0.24900000000000003,2023年年度权益分派实施公告,pdf/1219582697.pdf,aa6421c4de36f642a84b7c2a0f96ddfaf1a57a2e4f81e008e830fc343aedef48,false,COMPLETE
