announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1212766601,002258,利尔化学,2022-04-01,2021,ANNUAL,2022-04-12,2022-04-13,2022-04-13,0.5,2021年度权益分派实施公告,pdf/1212766601.pdf,0d307fe762bd23fc5b22175ed49d2735e0c8b8ef1b3630f06a6940be666fd2e2,false,COMPLETE
1212767603,000552,靖远煤电,2022-04-01,2021,INTERIM,2022-04-08,2022-04-11,2022-04-11,0.1,2021年年度权益分派实施公告,pdf/1212767603.pdf,1e6084ac03987a506ceb2ce8f43781ff9e9d412a2538dc58826d511560bfb9d6,false,COMPLETE
1212809210,300146,汤臣倍健,2022-04-01,2021,ANNUAL,2022-04-12,2022-04-13,2022-04-13,0.7,2021年年度权益分派实施公告,pdf/1212809210.pdf,78960bd9a17b8c2906408e131a75da75365310bed681c5c7236cfd1f18e1241d,false,COMPLETE
1212810815,000589,贵州轮胎,2022-04-02,2021,ANNUAL,2022-04-11,2022-04-12,2022-04-12,0.1,2021年年度权益分派实施公告,pdf/1212810815.pdf,74b102ee08a38d3fb28f7aeba752a8c425bcc2d49974288b4f09197e70092fb7,false,COMPLETE
1212811995,000708,中信特钢,2022-04-02,2021,ANNUAL,2022-04-12,2022-04-13,2022-04-13,0.8,2021年度权益分派实施公告,pdf/1212811995.pdf,ae570d0262907ed0fbb9a6dbd736629649d2d4ab4f7128ea1d18eed8040ab4f8,false,COMPLETE
1212826680,300871,回盛生物,2022-04-06,2021,ANNUAL,2022-04-12,2022-04-13,2022-04-13,0.331,2021年年度权益分派实施公告,pdf/1212826680.pdf,79845244f2f93f718d924804c3e59f7165c88350057f24d395210a0732ea74fc,false,COMPLETE
1212823835,300304,云意电气,2022-04-07,2021,ANNUAL,2022-04-13,2022-04-14,2022-04-14,0.04,2021年度权益分派实施公告,pdf/1212823835.pdf,9462b7f31291f527c064de4c727893789c4f5a48f18889b49d97f6fc3bdd8f1d,false,COMPLETE
1212824724,002014,永新股份,2022-04-07,2021,ANNUAL,2022-04-13,2022-04-14,2022-04-14,0.5,2021年年度权益分派实施公告,pdf/1212824724.pdf,4c832d5c28b86c21d7a68299cc36173f92d5bd45e7c6a43e977daa68514e83e4,false,COMPLETE
1212826081,300596,利安隆,2022-04-07,2021,ANNUAL,2022-04-13,2022-04-14,2022-04-14,0.306,2021年年度权益分派实施公告,pdf/1212826081.pdf,424a87f3f6e5db6b050fc390bd427a59694d322a56919f2d01f192baac1897fc,false,COMPLETE
1212827564,300751,迈为股份,2022-04-07,2021,ANNUAL,2022-04-13,2022-04-14,2022-04-14,1.5,关于公司2021年年度权益分派实施公告,pdf/1212827564.pdf,cb02bb895d23ba235d696eaf400277db321c9519cfe6f099a8175f17965347b3,false,COMPLETE
