announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1219212164,002286,保龄宝,2024-03-01,2024-03-07,2024-03-08,2024-03-08,0.08,2023年年度权益分派实施公告,pdf/1219212164.pdf,64dbe7f102a75b586e77e76575899fcc7ece1442ada1bdcd349677492ca0ef57,false,COMPLETE
1219285898,603027,千禾味业,2024-03-12,2024-03-15,2024-03-18,2024-03-18,0.2,千禾味业食品股份有限公司2023年季度权益分派实施公告,pdf/1219285898.pdf,db99ac25f270005221863eb79be517a4d679e0524d3351e86e124f32c026bece,false,COMPLETE
1219388104,002138,顺络电子,2024-03-23,2024-03-28,2024-03-29,2024-03-29,0.3,2023年年度权益分派实施公告,pdf/1219388104.pdf,5e5baf5ce5d14f410e0fba1fb1e750e602f472542d5633b8d48ed701e3e071b4,false,COMPLETE
1219401936,301052,果麦文化,2024-03-26,2024-03-29,2024-04-01,2024-04-01,0.099,2023年度权益分派实施公告,pdf/1219401936.pdf,db1f37c1abe88078870b7361873472c3dd2215bd6aee7f6157fd2bdc9dc2db0a,false,COMPLETE
1219430042,002687,乔治白,2024-03-28,2024-04-08,2024-04-09,2024-04-09,0.2,2023年年度权益分派实施公告,pdf/1219430042.pdf,ae3e3db56b2512479e7c98a32e6ae3ebf799ff87b2c443d04af75c2802d6bfb9,false,COMPLETE
1219441771,002315,焦点科技,2024-03-29,2024-04-09,2024-04-10,2024-04-10,1.0,2023年年度权益分派实施公告,pdf/1219441771.pdf,8efd64dc081b03970159533c8d9f9acb3054e2c6b486728208738e34872360d0,false,COMPLETE
1219465096,839167,同享科技,2024-03-29,2024-04-12,2024-04-15,2024-04-15,0.11100000000000002,2023年年度权益分派实施公告,pdf/1219465096.pdf,994d98c829dd7cfeb3a0d97ce8654092a7297c2f1660e47afd558aed15acc7f3,false,COMPLETE
1219465551,001207,联科科技,2024-03-30,2024-04-09,2024-04-10,2024-04-10,0.5,山东联科科技股份有限公司2023年年度权益分派实施公告,pdf/1219465551.pdf,4f05fe4ebf915b909729645bf19793a3c1fc0102ce5cd10b9b5639396aa073bb,false,COMPLETE
