announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1220764573,600895,张江高科,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.19,上海张江高科技园区开发股份有限公司2023年年度权益分派实施公告,pdf/1220764573.pdf,016d47bff5e7e476eea4227d2dacc4a775ae2ac58cc67c44b26f0acea450a2bc,false,COMPLETE
1220764584,603893,瑞芯微,2024-08-01,2023,ANNUAL,2024-08-06,2024-08-07,2024-08-07,0.2,2023年年度权益分派实施公告,pdf/1220764584.pdf,5a991ab065e389147fc4d86794097734c55955e7484547fa086d34e7240da0f7,false,COMPLETE
1220764719,600837,海通证券,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.1,海通证券股份有限公司2023年年度权益分派实施公告,pdf/1220764719.pdf,a68a44e3808fe7adc292d4485e992fb9e8b323d80b8e8ddba277a0a72e4e353b,false,COMPLETE
1220764927,688562,航天软件,2024-08-01,2023,ANNUAL,2024-08-06,2024-08-07,2024-08-07,0.045,北京神舟航天软件技术股份有限公司2023年年度权益分派实施公告,pdf/1220764927.pdf,b56cbcb902d3a86680cc3f4c5ab991c310f306cb063634b545e1da5cdb4c9a35,false,COMPLETE
1220765027,600131,国网信通,2024-08-01,2023,ANNUAL,2024-08-06,2024-08-07,2024-08-07,0.20705,国网信息通信股份有限公司2023年年度权益分派实施公告,pdf/1220765027.pdf,6b90c8593af00aed73e81735170dde0d9b6c3cbae61c89231bf321492ac4f382,false,COMPLETE
1220765039,688169,石头科技,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,4.67067,北京石头世纪科技股份有限公司2023年年度权益分派实施公告,pdf/1220765039.pdf,3b9d661ecff30cb1ad0bdc96295664008fb8a0bf2288a8376ba854e78aa5afc8,false,COMPLETE
1220765042,688187,时代电气,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.78,株洲中车时代电气股份有限公司2023年年度权益分派实施公告,pdf/1220765042.pdf,86a31b5560cd531f593074bd7269ad498a02d25d3b71dd9fd421301d01b86263,false,COMPLETE
1220765185,600635,大众公用,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.035,上海大众公用事业（集团）股份有限公司2023年年度权益分派实施公告,pdf/1220765185.pdf,d0268ba145e82abdb23f9606bba935b704dabfc1ec0135b6049011708543aee3,false,COMPLETE
1220765433,000883,湖北能源,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.09,2023年年度权益分派实施公告,pdf/1220765433.pdf,cb936778df0006d87b8a5a6eb3729a54bd40ba4510667bc3a566936f421d6f45,false,COMPLETE
1220765464,600886,国投电力,2024-08-01,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.4948,国投电力控股股份有限公司2023年年度权益分派实施公告,pdf/1220765464.pdf,16c2409eafaf58a7abe9d30f0ee3f48140b5df28a60a198766cc29da7c108fb9,false,COMPLETE
1220765614,688046,药康生物,2024-08-01,2023,ANNUAL,2024-08-06,2024-08-07,2024-08-07,0.16,2023年年度权益分派实施公告,pdf/1220765614.pdf,8d1f2150faf34d27af61d4b5d50f4ba97f7db03104d9428bc19c5cdfb6a4b10d,false,COMPLETE
1220765766,600846,同济科技,2024-08-01,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.2,2023年年度权益分派实施公告,pdf/1220765766.pdf,c99db1f7bcd8a328ea161adf33d11ca2773dea9d1303b76b00d32d82ab96eff4,false,COMPLETE
1220765849,600197,伊力特,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.39,新疆伊力特实业股份有限公司2023年年度权益分派实施公告,pdf/1220765849.pdf,dcf96aab42d20e29dd33bc611ed0eb557243a9b751d65ef8f749a14446976fe2,false,COMPLETE
1220766242,600482,中国动力,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.10641,中国船舶重工集团动力股份有限公司2023年年度权益分派实施公告,pdf/1220766242.pdf,21a430204ae74b4847eafd8f426495f8dc58c80c8f23f22df27ba78d2e6d1cb9,false,COMPLETE
1220766978,002991,甘源食品,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,2.18,2023年年度权益分派实施公告,pdf/1220766978.pdf,d1e59eefb3750231ac44410d6964116134904c6615fea1ee6873b808bb1dd1c9,false,COMPLETE
1220767505,600837,海通证券,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.1,海通证券股份有限公司2023年年度权益分派实施公告（修订版）,pdf/1220767505.pdf,dc6c6a95abcdae7f83059ab7380b66fe262aecfde8bae3203fc24d33f9724d00,false,COMPLETE
1220779334,300122,智飞生物,2024-08-01,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.8,2023年年度权益分派实施公告,pdf/1220779334.pdf,43a6c2870bc847bcd8d6da96996e0ddd17d0c3f76a9bc47c3abf620d567fa250,false,COMPLETE
1220777560,600558,大西洋,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.055,大西洋2023年年度权益分派实施公告,pdf/1220777560.pdf,fda7d1da3c04ecd4b9b9316570ba3aea41821fe4a592c70bb556466a89e7c58c,false,COMPLETE
1220777771,600150,中国船舶,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.2,中国船舶2023年年度权益分派实施公告,pdf/1220777771.pdf,ca6da103da7f56606162999db4ee269b5d2a8d6e868cf47f8b856e197cb5ac2d,false,COMPLETE
1220777772,600249,两面针,2024-08-02,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.03,两面针2023年年度权益分派实施公告,pdf/1220777772.pdf,f1f9ba7fe9ac7866d990287077806398f60c352c1a1735eafa9ef53fdda65a5e,false,COMPLETE
1220778404,600739,辽宁成大,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.1,辽宁成大股份有限公司2023年年度权益分派实施公告,pdf/1220778404.pdf,342984f9a6f99b08ec09ab152496ecacc946b31fb0e21fee59d81fd72791218e,false,COMPLETE
1220778409,601198,东兴证券,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.102,东兴证券股份有限公司2023年年度权益分派实施公告,pdf/1220778409.pdf,d32c44048fd1f0d76f15623a9569bce5a36cd8b46ea17b21f5f9ea2da849a056,false,COMPLETE
1220778779,688363,华熙生物,2024-08-02,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.38,华熙生物2023年年度权益分派实施公告,pdf/1220778779.pdf,8f6aa80293361c8aecdd3253922723fd578c49a738b73a4d18426b5d99ba0e32,false,COMPLETE
1220779031,601319,中国人保,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.156,中国人保2023年年度权益分派实施公告,pdf/1220779031.pdf,ee351b00cce88ebc53a2889727705b72f4ef9d7a1645b6b4867358537518eb61,false,COMPLETE
1220779032,601336,新华保险,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.85,新华保险2023年年度权益分派实施公告,pdf/1220779032.pdf,d5d0fcb11c89f3dd1a71d4f43789f0bbda8b5346c93df28190aaa8ef77e13e7b,false,COMPLETE
1220779140,600939,重庆建工,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.01,重庆建工2023年年度权益分派实施公告,pdf/1220779140.pdf,f4656d8baca3cfabd5ee3eccd2395b48032cfa9cdb9ee484668f77168716dded,false,COMPLETE
1220779424,688728,格科微,2024-08-02,2023,ANNUAL,2024-08-07,2024-08-08,2024-08-08,0.00603,格科微有限公司2023年年度权益分派实施公告,pdf/1220779424.pdf,590adf2d44ae8d916310bb46711a8d077f8febc740fdae2dab091ea0dd13edf6,false,COMPLETE
1220779623,002307,北新路桥,2024-08-02,,UNKNOWN,2024-08-07,2024-08-08,2024-08-08,0.01,2024年中期现金分红权益分派实施公告,pdf/1220779623.pdf,e4176d8129fbe81e25c7d45f887f1a2baf417556183efb22cf3e252601d639a2,false,COMPLETE
1220789092,301370,国科恒泰,2024-08-02,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.118,2023年年度权益分派实施公告,pdf/1220789092.pdf,97fb1451cf66b27be3d61ec402f78749ede980612ba89ceea105bc82340f0a29,false,COMPLETE
1220786630,600004,白云机场,2024-08-03,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.0747,广州白云国际机场股份有限公司2023年年度权益分派实施公告,pdf/1220786630.pdf,af14859b744c9c66ff3723f9e427392ba232ce59d44659974ff80ebd42a7d2d6,false,COMPLETE
1220787339,000419,通程控股,2024-08-03,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.12,通程控股2023年度权益分派实施公告,pdf/1220787339.pdf,ca29e84a6dc2372a261abac9a9516a60e367480caf2fefbd6abca48c522c73c6,false,COMPLETE
1220787476,002743,富煌钢构,2024-08-03,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.067,2023年年度权益分派实施公告,pdf/1220787476.pdf,df0c151adcd30ff5beeba9b37cb0b057a7f22581f04f5cc7a36d2341abe8ecc1,false,COMPLETE
1220787870,601899,紫金矿业,2024-08-03,2024,INTERIM,2024-08-08,2024-08-09,2024-08-09,0.1,紫金矿业集团股份有限公司2024年半年度权益分派实施公告,pdf/1220787870.pdf,1145c811c630210915fa98d7efd2417fe781f1b72f5b4d7eb334a9c946ae549e,false,COMPLETE
1220789173,601718,际华集团,2024-08-03,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.03,际华集团2023年年度权益分派实施公告,pdf/1220789173.pdf,e98754477b9cddcd3358c5585ea7fd761fd9c8cb27b868aca1cdb2b57bd0de75,false,COMPLETE
1220789320,002761,浙江建投,2024-08-03,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.05,浙江省建设投资集团股份有限公司2023年度权益分派实施公告,pdf/1220789320.pdf,87846c5fb314530f0596d65417f59cb6e8716dd13d57810569e9ee6aac89b616,false,COMPLETE
1220789365,000718,苏宁环球,2024-08-03,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.02,2023年年度权益分派实施公告,pdf/1220789365.pdf,820468e23be238428ebb434167ba5728ce1e9b1abc0abed630b74332b22fc9a8,false,COMPLETE
1220791393,600621,华鑫股份,2024-08-05,2023,ANNUAL,2024-08-09,2024-08-12,2024-08-12,0.113,华鑫股份2023年年度权益分派实施公告,pdf/1220791393.pdf,ddb6aea15592c642673292b377932715d2d58a9206055d0cf19e1ce92627bbd8,false,COMPLETE
1220791394,600764,中国海防,2024-08-05,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.131,中国海防2023年年度权益分派实施公告,pdf/1220791394.pdf,3d5c8ca4a12a4142fd7ba439788d7235be946669c0edd32e3177545ff5368255,false,COMPLETE
1220791399,601021,春秋航空,2024-08-05,2023,ANNUAL,2024-08-08,2024-08-09,2024-08-09,0.7,春秋航空2023年年度权益分派实施公告,pdf/1220791399.pdf,a7a0f8f83deda082623a3f7f6ec8f3a2f0a2308022534627a0361c695c9b2f3a,false,COMPLETE
1220791424,603648,畅联股份,2024-08-05,2023,ANNUAL,2024-08-09,2024-08-12,2024-08-12,0.35,上海畅联国际物流股份有限公司2023年年度权益分派实施公告,pdf/1220791424.pdf,c4ce99aa8dbdc86728c4674b1f1fa283557814cbf370957e99e7e0950355ab41,false,COMPLETE
1220795616,600299,安迪苏,2024-08-06,2023,ANNUAL,2024-08-12,2024-08-13,2024-08-13,0.06,安迪苏2023年年度权益分派实施公告,pdf/1220795616.pdf,e49f11c1d3e5c1695577d1f92941aaca9ec0a1c3a03e395030fbb35279649ad6,false,COMPLETE
1220796174,600611,大众交通,2024-08-06,2023,ANNUAL,2024-08-09,2024-08-12,2024-08-12,0.05,大众交通（集团）股份有限公司2023年年度权益分派实施公告,pdf/1220796174.pdf,5a15f60b39664b62ddd9110ca53516e6d839e0cafc3a9cc8e03a8cf92c2c2663,false,COMPLETE
1220796648,688511,天微电子,2024-08-06,2023,ANNUAL,2024-08-09,2024-08-12,2024-08-12,0.375,2023年年度权益分派实施公告,pdf/1220796648.pdf,08261b0604ecd57a1fe4a329dfd899466b0ec25d10b12b5bfbe67d6339c6e358,false,COMPLETE
1220805503,600278,东方创业,2024-08-07,2023,ANNUAL,2024-08-13,2024-08-14,2024-08-14,0.09305,东方国际创业股份有限公司2023年年度权益分派实施公告,pdf/1220805503.pdf,79bf82a0d893cd54509d127c2714305c26d1ddadcdc43f5567fba36504132200,false,COMPLETE
