announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1222190518,600727,鲁北化工,2025-01-01,2025-01-08,2025-01-09,2025-01-09,0.05,鲁北化工2024年前三季度权益分派实施公告,pdf/1222190518.pdf,e376b41f55bc94aa313e1cac067a6cfd06f672274379757b7b35ea92570c98ea,false,COMPLETE
1222190833,601677,明泰铝业,2025-01-01,2025-01-07,2025-01-08,2025-01-08,0.05,明泰铝业2024年前三季度权益分派实施公告,pdf/1222190833.pdf,ead7205afdc8e42130eb113c3eddc48701ffb3ddabff79eefa313e1026520bd1,false,COMPLETE
1222189004,001296,长江材料,2025-01-02,2025-01-07,2025-01-08,2025-01-08,0.2,2024年中期权益分派实施公告,pdf/1222189004.pdf,89a0b11447c2f6d378c7e988927f17b13ad7cf4b67c32768ece8bf5a4c1de527,false,COMPLETE
1222201322,600116,三峡水利,2025-01-02,2025-01-07,2025-01-08,2025-01-08,0.05,重庆三峡水利电力（集团）股份有限公司2024年前三季度权益分派实施公告,pdf/1222201322.pdf,dea4e2dcb4980f5eaf8ece85abd582a3fa8d0a242efd61d3fc2bf8f42ed56063,false,COMPLETE
1222201406,600919,江苏银行,2025-01-02,2025-01-09,2025-01-10,2025-01-10,0.3062,江苏银行2024年半年度权益分派实施公告,pdf/1222201406.pdf,325107d2e5d66e60be0c3f464b0c4a0a425c00f0bf857e0337bd06e6aa5359a8,false,COMPLETE
1222206821,920002,万达轴承,2025-01-02,2025-01-09,2025-01-10,2025-01-10,0.2,2024年第三季度权益分派实施公告,pdf/1222206821.pdf,d169377cd3fac52d4fe5dcaa559002e8ec680036973261b8ea12140800cd7ad0,false,COMPLETE
1225296443,920002,万达轴承,2025-01-02,2025-01-09,2025-01-10,2025-01-10,0.2,2024年第三季度权益分派实施公告,pdf/1225296443.pdf,d169377cd3fac52d4fe5dcaa559002e8ec680036973261b8ea12140800cd7ad0,false,COMPLETE
1222207630,301517,陕西华达,2025-01-02,2025-01-09,2025-01-10,2025-01-10,0.02,2024年第三季度权益分派实施公告,pdf/1222207630.pdf,43737367a604cb864d69b5497f5a5e5e603935714f89fe97587806902e3fbf3d,false,COMPLETE
1222205054,300816,艾可蓝,2025-01-03,2025-01-09,2025-01-10,2025-01-10,0.064,2024年前三季度权益分派实施公告,pdf/1222205054.pdf,15d899c61e1cf1a3ffc50c45b3dfa3b1aae1e08868f1164ac45f863d0d91ee8b,false,COMPLETE
1222205648,300357,我武生物,2025-01-03,2025-01-09,2025-01-10,2025-01-10,0.1,2024年前三季度权益分派实施公告,pdf/1222205648.pdf,276b6f4c0659ac0f8f059f289e690121b265bb6875817d14b497e7dd4dbaca87,false,COMPLETE
