announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1219957754,603909,建发合诚,2024-05-01,2024-05-09,2024-05-10,2024-05-10,0.08,建发合诚2023年年度权益分派实施公告,pdf/1219957754.pdf,f17f4095515e8ccbfcda915326c97c232b4f4af4cd2cedeb466f872a85f52369,false,COMPLETE
1219960149,601008,连云港,2024-05-01,2024-05-09,2024-05-10,2024-05-10,0.05,江苏连云港港口股份有限公司2023年年度权益分派实施公告,pdf/1219960149.pdf,f1497af426fff6f623870a97efee463d1ccfbd46fe0532cbfc51f56b4cac7140,false,COMPLETE
1219957504,002843,泰嘉股份,2024-05-06,2024-05-10,2024-05-13,2024-05-13,0.1999842,2023年年度权益分派实施公告,pdf/1219957504.pdf,8c4ff5cdba18522a125a0b050c211485b32f23184bd5dd0198cb7f2fa95e3182,false,COMPLETE
1219957594,002922,伊戈尔,2024-05-06,2024-05-09,2024-05-10,2024-05-10,0.3,2023年年度权益分派实施公告,pdf/1219957594.pdf,84a007d4f8e7fb0d9cd6f187dc2569ed9abbd800bc094b448602b82bdca205af,false,COMPLETE
1219958051,002139,拓邦股份,2024-05-06,2024-05-09,2024-05-10,2024-05-10,0.06,2023年年度权益分派实施公告,pdf/1219958051.pdf,115cf9f85333bf098543dc92e0450c3b2af7c220dc08dce8779c6e4527da27cd,false,COMPLETE
1219959259,300654,世纪天鸿,2024-05-06,2024-05-10,2024-05-13,2024-05-13,0.045,2023年度权益分派实施公告,pdf/1219959259.pdf,996e7c667ba84fa0ef4ecec75cb4a6786b224bdd9bc510b6a72f4ded271b0466,false,COMPLETE
1219973229,603009,北特科技,2024-05-06,2024-05-09,2024-05-10,2024-05-10,0.058,北特科技2023年年度权益分派实施公告,pdf/1219973229.pdf,4b9f883b1158d1dcf8f02f35be4c4ec44f9142316368a1b84afc054271e8828d,false,COMPLETE
1219973234,603165,荣晟环保,2024-05-06,2024-05-09,2024-05-10,2024-05-10,0.49,浙江荣晟环保纸业股份有限公司2023年年度权益分派实施公告,pdf/1219973234.pdf,413e231a896efa89d6ef0d245864b590f83d2b96d787d3469b28f96565e5842f,false,COMPLETE
1219973275,603949,雪龙集团,2024-05-06,2024-05-09,2024-05-10,2024-05-10,0.33,雪龙集团股份有限公司2023年年度权益分派实施公告,pdf/1219973275.pdf,fd689107056c77c2fe1deef02707b383d49a376abba6d0924ba35fd6a40827e0,false,COMPLETE
1219985082,834682,球冠电缆,2024-05-06,2024-05-15,2024-05-16,2024-05-16,0.4,203年年度权益分派实施公告,pdf/1219985082.pdf,c6ea7bfa6ca4e50d614373a979af6cd2470bd04089f19c54209f6ef2ab4afc37,false,COMPLETE
1219984579,300700,岱勒新材,2024-05-06,2024-05-10,2024-05-13,2024-05-13,0.125,2023年年度权益分派实施公告,pdf/1219984579.pdf,d543577858f421088a56c82848a404caf901e867decf8a90a97d1527a9633fa9,false,COMPLETE
1219984775,301156,美农生物,2024-05-06,2024-05-10,2024-05-13,2024-05-13,0.55,2023年年度权益分派实施公告,pdf/1219984775.pdf,7e62549f1b0b7a37866de6037e456670dc9af32c1f104b8626b28b45945d47bf,false,COMPLETE
1219982395,300445,康斯特,2024-05-07,2024-05-13,2024-05-14,2024-05-14,0.08,北京康斯特仪表科技股份有限公司2023年年度权益分派实施公告,pdf/1219982395.pdf,e637f0668a45b97b3da8d1059bf69ea7433927ac2193e0491b41cb203da16ff6,false,COMPLETE
1219983531,600232,金鹰股份,2024-05-07,2024-05-10,2024-05-13,2024-05-13,0.15,金鹰股份：2023年年度权益分派实施公告,pdf/1219983531.pdf,7cc93ab8dc0992c54cf9a45468b7eb7e95220e2606a1c737b460d211151f87fa,false,COMPLETE
1219983941,002818,富森美,2024-05-07,2024-05-13,2024-05-14,2024-05-14,0.6799999999999999,2023年年度权益分派实施公告,pdf/1219983941.pdf,b36ab7726e5cd0079fed81061cccfd58fc23830be913ad30e2385768eaf3b67d,false,COMPLETE
1219984253,002697,红旗连锁,2024-05-07,2024-05-13,2024-05-14,2024-05-14,0.124,2023年年度权益分派实施公告,pdf/1219984253.pdf,da5219dff5317fa49cae323c9e11951381c3f1925cdd0c79a852b7af0a848c9c,false,COMPLETE
1219984269,002561,徐家汇,2024-05-07,2024-05-13,2024-05-14,2024-05-14,0.12,2023年年度权益分派实施公告,pdf/1219984269.pdf,90ca722991f1ab9943e07a87ba8d6075a51cb125a5f7debae90cd1f996c21818,false,COMPLETE
1219984673,688078,龙软科技,2024-05-07,2024-05-10,2024-05-13,2024-05-13,0.36,龙软科技2023年年度权益分派实施公告,pdf/1219984673.pdf,6be35bf6ca70521ca9b1c8064112ea0d8098f9546cae0881b9cfbf70df94c2c3,false,COMPLETE
1219984768,002352,顺丰控股,2024-05-07,2024-05-13,2024-05-14,2024-05-14,0.6,2023年年度权益分派实施公告,pdf/1219984768.pdf,70634aec04c45a67fae8b2ff772396df82da13592c3e28028641978c34bd454f,false,COMPLETE
