announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1224835963,001221,悍高集团,2025-12-01,2025-12-05,2025-12-08,2025-12-08,0.36,悍高集团股份有限公司关于2025年前三季度权益分派实施公告,pdf/1224835963.pdf,228f90d447da2947689068681767fd08acf2456fd303818a13b91c002b34e5cd,false,COMPLETE
1224839437,301339,通行宝,2025-12-01,2025-12-05,2025-12-08,2025-12-08,0.15,2025年中期权益分派实施公告,pdf/1224839437.pdf,8b260418ec684534e778e38703c0a84f70b06f6158a65b6eca745e63634f0954,false,COMPLETE
1224841585,301062,上海艾录,2025-12-01,2025-12-04,2025-12-05,2025-12-05,0.04,2025年前三季度权益分派实施公告,pdf/1224841585.pdf,7da9ea018f9309996c8ed23c0798f3d97656314c25a9c7866ad08e8f1a818b44,false,COMPLETE
1224839262,688067,爱威科技,2025-12-02,2025-12-05,2025-12-08,2025-12-08,0.054,爱威科技2025年前三季度权益分派实施公告,pdf/1224839262.pdf,67465f1987645ff5b3d65b8f8050168681f8b9fa4ac058c7b18835a26585fcb5,false,COMPLETE
1224839346,301361,众智科技,2025-12-02,2025-12-05,2025-12-08,2025-12-08,0.08,2025年前三季度权益分派实施公告,pdf/1224839346.pdf,e5eff2eb09e828888ce50316699f31c7585c5b8a4dccdf15526e0a067f5e823c,false,COMPLETE
1224839372,603383,顶点软件,2025-12-02,2025-12-09,2025-12-10,2025-12-10,0.2,顶点软件2025年中期权益分派实施公告,pdf/1224839372.pdf,5d34a7a6f342176e46146d5029046f9096fa1908c8232c6fdfc5727d643d04cd,false,COMPLETE
1224839632,600663,陆家嘴,2025-12-02,2025-12-09,2025-12-10,2025-12-10,0.0633,2025年度中期权益分派实施公告,pdf/1224839632.pdf,8e64736704d10b11080ebcf7566e0986761e0f452907cc4958c4b2b69df78add,false,COMPLETE
1224840122,603638,艾迪精密,2025-12-02,2025-12-05,2025-12-08,2025-12-08,0.1,艾迪精密2025年前三季度权益分派实施公告,pdf/1224840122.pdf,8d51559e0949691adc386c6834d90883b6c1b2205b851285c6aff6af77aa4221,false,COMPLETE
1224840191,603279,景津装备,2025-12-02,2025-12-05,2025-12-08,2025-12-08,0.5,景津装备股份有限公司2025年前三季度权益分派实施公告,pdf/1224840191.pdf,08efa19dfff7a4b89a3ffbf9803026879033b420820fade211d81510b2b53d23,false,COMPLETE
1224840474,605033,美邦股份,2025-12-02,2025-12-09,2025-12-10,2025-12-10,0.05,陕西美邦药业集团股份有限公司2025年前三季度权益分派实施公告,pdf/1224840474.pdf,3763cc68f78c7a6615c4697eac748a392c3281b5a4649dff996e9291f174ed2c,false,COMPLETE
1224840524,002078,太阳纸业,2025-12-02,2025-12-09,2025-12-10,2025-12-10,0.1,2025年前三季度权益分派实施公告,pdf/1224840524.pdf,357a1f6225390c5dd4478cef2b38b8de85d59312eebe17a95443dce85c0dc8c3,false,COMPLETE
1224841987,002236,大华股份,2025-12-02,2025-12-08,2025-12-09,2025-12-09,0.185,2025年前三季度权益分派实施公告,pdf/1224841987.pdf,c6c2422c517b4ad40c9883b793a4e6d4175ce6267f3af4ee83ae046697ffbf78,false,COMPLETE
1224843587,688717,艾罗能源,2025-12-03,2025-12-08,2025-12-09,2025-12-09,0.9375,2025年前三季度权益分派实施公告,pdf/1224843587.pdf,6aa33219264405b0d4b9864da26b23d6b67196234e034d3cda5c3f3a5ce68233,false,COMPLETE
1224844199,688258,卓易信息,2025-12-03,2025-12-08,2025-12-09,2025-12-09,0.1,江苏卓易信息科技股份有限公司2025年前三季度权益分派实施公告,pdf/1224844199.pdf,55299b3054c721071d6d05ad4055c33f3f69e6b411b0fc53f2f212c4e5062e57,false,COMPLETE
1224846285,601336,新华保险,2025-12-04,2025-12-11,2025-12-12,2025-12-12,0.67,新华保险2025年半年度权益分派实施公告,pdf/1224846285.pdf,9e03a5cc7a1544c5264ef6465daa95f373735ce6635386d98bceda4e7963c6db,false,COMPLETE
1224846854,688267,中触媒,2025-12-04,2025-12-09,2025-12-10,2025-12-10,0.3,中触媒新材料股份有限公司2025年前三季度权益分派实施公告,pdf/1224846854.pdf,6bcbeb1eb71372d4db27e4085b4e5f3481014543d57e6aece4e4c82e5f5cb82c,false,COMPLETE
1224847115,601688,华泰证券,2025-12-04,2025-12-11,2025-12-12,2025-12-12,0.15,华泰证券股份有限公司2025年半年度A股权益分派实施公告,pdf/1224847115.pdf,3303988bcc1aa0c33232a2361b7b4f8a676e4e3485a00b89ab6b227819d8391a,false,COMPLETE
1224847487,601619,嘉泽新能,2025-12-04,2025-12-10,2025-12-11,2025-12-11,0.06,嘉泽新能源股份有限公司2025年中期权益分派实施公告,pdf/1224847487.pdf,2886b3c58e2b862e9c3c1fb15f8cb10ec154d66ca5db300aaf236b349c0eaba4,false,COMPLETE
1224848334,600278,东方创业,2025-12-04,2025-12-09,2025-12-10,2025-12-10,0.029,东方国际创业股份有限公司2025年中期权益分派实施公告,pdf/1224848334.pdf,2b268455bde0374c855d8a97fed59a8f259ad2eead56edefb7e62609616e461b,false,COMPLETE
1224849010,300862,蓝盾光电,2025-12-04,2025-12-11,2025-12-12,2025-12-12,0.005,2025年半年度权益分派实施公告,pdf/1224849010.pdf,6100e66e56b69bffb5ea14863001719c5b41b3e7dc68541d3ab9661d089e97b9,false,COMPLETE
