announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1224691133,600031,三一重工,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.31,三一重工股份有限公司2025年半年度权益分派实施公告,pdf/1224691133.pdf,3b644714bb95490d37009eabd4c1092f65d783a5c918ef007249e81514114f21,COMPLETE
1224691676,688035,德邦科技,2025-09-30,2025-10-13,2025-10-14,2025-10-14,0.1,烟台德邦科技股份有限公司2025年半年度权益分派实施公告,pdf/1224691676.pdf,46f88491406de094cf51bbac5d95f74d99a6652b5529c5dc02c0efe89bba630f,COMPLETE
1224691688,688115,思林杰,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.22,2025年半年度权益分派实施公告,pdf/1224691688.pdf,d1509522616543a496422b474d7eb5f5adf6d5c60f25dc336b88c6968ead07ad,COMPLETE
1224691723,688548,广钢气体,2025-09-30,2025-10-13,2025-10-14,2025-10-14,0.037,2025年半年度权益分派实施公告,pdf/1224691723.pdf,5595358952ebdfa75d9c71c40369dc5e397043b2211d004accc086506a48ff3c,COMPLETE
1224691740,002803,吉宏股份,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.18,2025年半年度权益分派实施公告,pdf/1224691740.pdf,413c69e72faa4cbe39faf0e3f51c401538534c827ef6785b3b897307ffddceb0,COMPLETE
1224691776,688113,联测科技,2025-09-30,2025-10-15,2025-10-16,2025-10-16,0.248,江苏联测机电科技股份有限公司2025年半年度权益分派实施公告,pdf/1224691776.pdf,65bf726330d5cb962f063264490b7ea1c980546f1823948d7f0033b6982e9656,COMPLETE
1224691850,000581,威孚高科,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.1,2025年度中期权益分派实施公告,pdf/1224691850.pdf,a7c2a96b7eefb04a2b860d7628313f7e2994e52b1c952751a04c8c4aae8ab0a5,COMPLETE
1224691950,002345,潮宏基,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.1,2025年半年度权益分派实施公告,pdf/1224691950.pdf,58fda814b8acfba0bdb4d8d0ecc81ee89576b1af4f7c78565613cc3d15d15221,COMPLETE
1224692833,300512,中亚股份,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.01,2025年半年度权益分派实施公告,pdf/1224692833.pdf,95ecbd1def0aa1b3339d99133c85a120bb894c88a360d2a98c6d19f9a835907b,COMPLETE
1224693497,000001,平安银行,2025-09-30,2025-10-14,2025-10-15,2025-10-15,0.236,2025年半年度权益分派实施公告,pdf/1224693497.pdf,97e7ef8fcfa0be1acf203c0409242cff48fbe0d8b58dbbb9c4adfe0ae15a82de,COMPLETE
1224693643,300258,精锻科技,2025-09-30,2025-10-15,2025-10-16,2025-10-16,0.034999999999999996,2025年半年度权益分派实施公告,pdf/1224693643.pdf,b848d7014e2ae5993f00d8f8ba8192665a99f5e74d62ccaa11df8eb0529cb07d,COMPLETE
