announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,status
1223718830,001311,多利科技,2025-05-30,2025-06-09,2025-06-10,2025-06-10,0.67,2024年年度权益分派实施公告,pdf/1223718830.pdf,ef45b7ceb1cbdcb9d5fe8558d395b19262b62fac0087e0bcc6d5396a3cc02995,COMPLETE
1223718922,603520,司太立,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.1,司太立2024年年度权益分派实施公告,pdf/1223718922.pdf,75058cfdbf7f2df540dc2a2360259e7d360cced6c7bdbd5d39143cc6a3037aa8,COMPLETE
1223718937,605099,共创草坪,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.64,2024年年度权益分派实施公告,pdf/1223718937.pdf,1952d2460efd4385d78464caa70d8e4cf75d29dc051519c129f716c5a9a5e673,COMPLETE
1223718939,605339,南侨食品,2025-05-30,2025-06-09,2025-06-10,2025-06-10,0.17,南侨食品集团（上海）股份有限公司2024年年度权益分派实施公告,pdf/1223718939.pdf,46d8c994c7a1028e024aa6597b3169aacf7776942f51db5534e23edf98b19c21,COMPLETE
1223718975,688083,中望软件,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.5,2024年年度权益分派实施公告,pdf/1223718975.pdf,f490b0dbbf03a717674f511300ebeca1c204dc29be6810e777965b3a5837c61c,COMPLETE
1223718990,688191,智洋创新,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.5,2024年年度权益分派实施公告,pdf/1223718990.pdf,fe21f580de785490c677531117c47bd31bac4cf1ad6836b2af1ce9ea90e04dbb,COMPLETE
1223718993,688379,华光新材,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.277,华光新材2024年年度权益分派实施公告,pdf/1223718993.pdf,4b6835cfcb74134ef65d574c63949898990cb610a26e021fa04fa865751d88ad,COMPLETE
1223718997,688386,泛亚微透,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.1,泛亚微透2024年权益分派实施公告,pdf/1223718997.pdf,5ca5ffbb7ae8e31d013fedf46a7a994cc166b8778f72f341566e83a49029020a,COMPLETE
1223719005,688395,正弦电气,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.15,2024年年度权益分派实施公告,pdf/1223719005.pdf,bb7f5dbb615c40fa0a16c4b5c85c296c22a2f7a67ef3ed34bca1287485b892cf,COMPLETE
1223719021,900948,伊泰Ｂ股,2025-05-30,,,,1.0,内蒙古伊泰煤炭股份有限公司2024年年度权益分派实施公告,pdf/1223719021.pdf,9dd1c9f5b96a430513b77ccb9276c5323c21e3b63c40f47d28b023ab7c0b1c82,INCOMPLETE
1223719081,300643,万通智控,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.16,关于2024年年度权益分派实施公告,pdf/1223719081.pdf,6bc8dd081258b1c9aafc2fdd6737946aba62c0b3a6b9666666b3a0b5c04623d5,COMPLETE
1223719178,001266,宏英智能,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.3015197,2024年年度权益分派实施公告,pdf/1223719178.pdf,22081c09b38623abab4da71571937370b20c91dd1d2af15cb9a6b6968431d264,COMPLETE
1223719198,600865,百大集团,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.18,百大集团股份有限公司2024年年度权益分派实施公告,pdf/1223719198.pdf,7929057c37e416d5550bbf91284ba92ab630b3bc77a03fdc8d5c71a049fc9d3e,COMPLETE
1223719238,603638,艾迪精密,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.05,艾迪精密 2024年季度权益分派实施公告,pdf/1223719238.pdf,eee4884aedb1a74f38671ef87f432713dc23e8f759ef8c2b30fcc027f57a8f7f,COMPLETE
1223719246,688097,博众精工,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.142,2024年年度权益分派实施公告,pdf/1223719246.pdf,47cf9bcaae716e52775ec6a231ae46e3699eefcb2f309afefcdc91bb1a27213a,COMPLETE
1223719250,688698,伟创电气,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.27,2024年年度权益分派实施公告,pdf/1223719250.pdf,2e0251bc75d73c6936ff911da77ca1ce49c69b6f3fc8c0d2be00ddb2db669154,COMPLETE
1223719334,002204,大连重工,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.05,2024年年度权益分派实施公告,pdf/1223719334.pdf,ef4ba40979cf3af5885335ae72b58268fdba030217d2947f870b6f92c29213c6,COMPLETE
1223719342,600389,江山股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.1,江山股份2024年年度权益分派实施公告,pdf/1223719342.pdf,72fa75382aac19d74f8bf4c6bd9628a8c0edb9f507b24c904b9df351e4aced3b,COMPLETE
1223719352,001210,金房能源,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.1,2024年度权益分派实施公告,pdf/1223719352.pdf,19544d8acc41040f2b4172fc02e919e10534ad7ed1783196985aa53daca4303d,COMPLETE
1223719393,601089,福元医药,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.5,北京福元医药股份有限公司2024年年度权益分派实施公告,pdf/1223719393.pdf,3fca9cc87d4c6e5dbac87e3c6c7496aba61d19077eb2e3bae0c668736d918c91,COMPLETE
1223719399,601216,君正集团,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.15,君正集团2024年年度权益分派实施公告,pdf/1223719399.pdf,f8c6088cea4330df589a13a26df8a4321c841b416100ec617e04749a98a2d86b,COMPLETE
1223719406,603380,易德龙,2025-05-30,2025-06-05,2025-06-06,2025-06-06,1.0,苏州易德龙科技股份有限公司2024年年度权益分派实施公告,pdf/1223719406.pdf,9488469c8196d65b8f49445f17aee5a9813d9c140bf6b5df9ca498c3dc8e40af,COMPLETE
1223719412,603529,爱玛科技,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.592,爱玛科技2024年年度权益分派实施公告,pdf/1223719412.pdf,7e18eabd06e585e1765231cbc550e7b1065ffe3adfda5a98cb53cb3c484f1fa8,COMPLETE
1223719413,603787,新日股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.1,2024年年度权益分派实施公告,pdf/1223719413.pdf,e351ee2925797d170277cc5f5893c88f084d809ebe42c203097a272e74908c2b,COMPLETE
1223719418,603868,飞科电器,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.5,上海飞科电器股份有限公司2024年年度权益分派实施公告,pdf/1223719418.pdf,f06cc209332e56ee1ba3104917164dbc65b61e47de04ea832da0a09baeff924d,COMPLETE
1223719527,300817,双飞集团,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.2,2024年年度权益分派实施公告,pdf/1223719527.pdf,480679615784984fe20c59a3622117688d3f5da6f78e0542dc9056c24ac05c5f,COMPLETE
1223719591,600694,大商股份,2025-05-30,2025-06-09,2025-06-10,2025-06-10,1.0,大商股份有限公司2024年年度权益分派实施公告,pdf/1223719591.pdf,47f0b9cd4468df17bd47a85cef32b895b25e2149e57d098bae06530003dcccc1,COMPLETE
1223719634,300920,润阳科技,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.1,2024年年度权益分派实施公告,pdf/1223719634.pdf,9c61112d46de9d64bbe532dbcab33c293bc8dabb6fc8064de45a4dd6a52e7af0,COMPLETE
1223719655,301168,通灵股份,2025-05-30,2025-06-09,2025-06-10,2025-06-10,0.062,2024年年度权益分派实施公告,pdf/1223719655.pdf,5fddbb582eb343751be3bcafb48ab491bec37098dae5dfaff174fa45c5f3c11e,COMPLETE
1223719680,603486,科沃斯,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.45,2024年年度权益分派实施公告,pdf/1223719680.pdf,59dcafe89939b3de76e17fc86a4cc84913931a3aadace96117f0c4f177cd204a,COMPLETE
1223719744,300893,松原安全,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.2,2024年度权益分派实施公告,pdf/1223719744.pdf,9212fb8ec9500c6f9dc75878684507372ae23f7ef6118cf407f74112d5186598,COMPLETE
1223719883,600570,恒生电子,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.1,恒生电子股份有限公司2024年年度权益分派实施公告,pdf/1223719883.pdf,47bfc888e7ddf48c84e3817ee433e5b49babff239ef85964706ef7dd3d993926,COMPLETE
1223719893,603583,捷昌驱动,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.3,2024年年度权益分派实施公告,pdf/1223719893.pdf,dea094985e4c83a9f4496e4030bacb0eaa4f11816b347be82ea621226492388a,COMPLETE
1223719895,603823,百合花,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.15,百合花集团股份有限公司2024年年度权益分派实施公告,pdf/1223719895.pdf,8c079dc265fd01c782653c44fac0915647d66b84bf2e6838322430c0468da25f,COMPLETE
1223719899,603912,佳力图,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.08,603912：佳力图2024年年度权益分派实施公告,pdf/1223719899.pdf,5f59afd4c5b78e66f31705b309a6a9f26c4aaae0f5b1ca9d806097a109e57585,COMPLETE
1223719905,605180,华生科技,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.13,2024年年度权益分派实施公告,pdf/1223719905.pdf,ce682bcfdda97e19083287954eaac862307a3a74e1845f2fe494f350c4a621eb,COMPLETE
1223720096,600526,菲达环保,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.1,浙江菲达环保科技股份有限公司2024年年度权益分派实施公告,pdf/1223720096.pdf,a6a838541ccff5c782a5e0b88508c56050c68bd58d52a594d68ad66e83b699f7,COMPLETE
1223720109,601231,环旭电子,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.23,2024年年度权益分派实施公告,pdf/1223720109.pdf,1028ef75a3c21f9b8232cbdcf78949817a9bfc7ec61aee8154c8fd0f3155540f,COMPLETE
1223720112,603039,泛微网络,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.075,泛微网络2024年年度权益分派实施公告,pdf/1223720112.pdf,202fd158346368513856cec5c415674fb8b8916115c5688966d742d14cb956b3,COMPLETE
1223720113,002338,奥普光电,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.06,2024年年度权益分派实施公告,pdf/1223720113.pdf,8c636eb38130e0af19933faa68cc036b916f1758260f099c38cd5bb53a0775bb,COMPLETE
1223720117,603277,银都股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.5,银都餐饮设备股份有限公司2024年年度权益分派实施公告,pdf/1223720117.pdf,885da45d5c2740abcd7452b280e6b7e1dc1609c79818e63c8349c1ba1e3f71b0,COMPLETE
1223720118,603308,应流股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.07,应流股份2024年度权益分派实施公告,pdf/1223720118.pdf,d8c34741b0e903d30a61ffc8bd646bd7952b79bd86a1358c8eef1495a96f7bb1,COMPLETE
1223720122,688005,容百科技,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.37,2024年年度权益分派实施公告,pdf/1223720122.pdf,1a6c101863e242b4a14b172cf102380c293c96f5b9d3989165fab3f94f006396,COMPLETE
1223720127,688233,神工股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.075,锦州神工半导体股份有限公司2024年年度权益分派实施公告,pdf/1223720127.pdf,a235f16a7580acffc961d01b76ac70d0ec83669964da5fbd271a3b8079915f3c,COMPLETE
1223720168,300127,银河磁体,2025-05-30,2025-06-09,2025-06-10,2025-06-10,0.35,2024年年度权益分派实施公告,pdf/1223720168.pdf,d7d4fdef9b20b7f4d41a55fe853b67d65e388ba211b538cb750a3e22b521e27f,COMPLETE
1223720191,601096,宏盛华源,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.0162,宏盛华源2024年年度权益分派实施公告,pdf/1223720191.pdf,03edc86db3d1101711ebb7ce28a6cc9f73e55e293274bf3dab8d3c2f412c5a63,COMPLETE
1223720202,688016,心脉医疗,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.35,心脉医疗：2024年年度权益分派实施公告,pdf/1223720202.pdf,4f35dfd3764b77c376fc10ec871b455c62a71a61a09778ba129d548288ea9392,COMPLETE
1223720217,688139,海尔生物,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.47,海尔生物2024年年度权益分派实施公告,pdf/1223720217.pdf,8fabc99e62f339adb1a362c718e3e377b83ca66e0201f0cb71155fb723882d99,COMPLETE
1223720253,688767,博拓生物,2025-05-30,2025-06-05,2025-06-06,2025-06-06,1.0,博拓生物2024年年度权益分派实施公告,pdf/1223720253.pdf,7f8386f1e3c11696d8a959af2ee81ad174100d6d8b9caaa556cde0c512ec22cd,COMPLETE
1223720271,300855,图南股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.15,2024年年度权益分派实施公告,pdf/1223720271.pdf,b84fde41c92b8278215fb9c489f2aab1fe6d9f50cb668de185f3da7a0fbd0432,COMPLETE
1223720439,002328,新朋股份,2025-05-30,2025-06-09,2025-06-10,2025-06-10,0.11599999999999999,2024年年度权益分派实施公告,pdf/1223720439.pdf,3707df640a88b04404a5648dce47632e6b950a44464b85388a3de93f320f54e8,COMPLETE
1223720563,603095,越剑智能,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.8,2024年年度权益分派实施公告,pdf/1223720563.pdf,ae6f2070bcb20b836611087fcd7538347c0c2c01cfcd55583f0dc4223bb4023a,COMPLETE
1223720576,603337,杰克股份,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.5,2024年年度权益分派实施公告,pdf/1223720576.pdf,b8bfc9a774ed26b8bd0099144a813fbb21f1d369c896aa9bd9ac3b384be9551a,COMPLETE
1223720580,603568,伟明环保,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.48,伟明环保2024年年度权益分派实施公告,pdf/1223720580.pdf,deacaf9dc3a013465808126c9540e22c7476e0f092fbbda65d64b8e3b40dd011,COMPLETE
1223720600,688677,海泰新光,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.6,海泰新光2024年年度权益分派实施公告,pdf/1223720600.pdf,23c8f6e83f204c0aa574870f88e9e120ee486e3ac876e48d2e217c2ad5390f0b,COMPLETE
1223720606,003007,直真科技,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.06487000000000001,2024年年度权益分派实施公告,pdf/1223720606.pdf,4d3635fdf0e12e2eb74015993ae7216b960fec74da2f6d7f3da5644c1b34199a,COMPLETE
1223720623,301360,荣旗科技,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.35,2024年年度权益分派实施公告,pdf/1223720623.pdf,cd408618011036797273acfab72e6149c97e932068c0e6ca073e9aadf58deaac,COMPLETE
1223720742,601997,贵阳银行,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.29,贵阳银行股份有限公司2024年年度权益分派实施公告,pdf/1223720742.pdf,115d7a32ecddeb460064092584412cc77870c8d90fc97557146c03974dfc5ecc,COMPLETE
1223720995,605138,盛泰集团,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.055,盛泰智造集团股份有限公司2024年年度权益分派实施公告,pdf/1223720995.pdf,b47576e862bf9b2ac5acca3c6a3c416c782fd2d615d98fe4260a7d9b6972711c,COMPLETE
1223721001,688661,和林微纳,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.08,2024年年度权益分派实施公告,pdf/1223721001.pdf,69116cb2733de787ee2e9b13b0e9d6713a224fddb62bae4241540f4c97784967,COMPLETE
1223721099,603657,春光科技,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.035,春光科技2024年年度权益分派实施公告,pdf/1223721099.pdf,39d374894c6218e084a673399bda9ad2e6ae211e13817061f6c847ca196c6367,COMPLETE
1223721103,605365,立达信,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.42,2024年年度权益分派实施公告,pdf/1223721103.pdf,8dfbd8192176329118ccb94f978616c273d51fc1c55b52a5cd9d543f94a09bee,COMPLETE
1223721139,300584,海辰药业,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.1,2024年度权益分派实施公告,pdf/1223721139.pdf,f677e772f3837fa742b4d7168dd03eb53941b211b8c254b48f63ad5a56f9c02a,COMPLETE
1223721262,002960,青鸟消防,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.2,2024年度权益分派实施公告,pdf/1223721262.pdf,6dcca1c32b9ba5d320ea85f782f8892b042842d687c01ba550bcf14c72019875,COMPLETE
1223721374,688533,上声电子,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.45,苏州上声电子股份有限公司2024年年度权益分派实施公告,pdf/1223721374.pdf,718600a86c4a429001b82a37be50f97762e35ee435af15f5d099e450696e384a,COMPLETE
1223736241,836675,秉扬科技,2025-05-30,,2025-06-10,2025-06-10,0.2,2024年年度权益分派实施公告,pdf/1223736241.pdf,c0f3de466628ec626f5b43609aca9819413e87af73174461a8c59ae90287f93c,INCOMPLETE
1223736248,839729,永顺生物,2025-05-30,,2025-06-11,2025-06-11,0.13,2024 年年度权益分派实施公告,pdf/1223736248.pdf,bd54a916ea30c789e1aea8dec5dbf5b6e164ca17b61057580c238a16af1f2ad7,INCOMPLETE
1223736651,920799,艾融软件,2025-05-30,,2025-06-09,2025-06-09,0.15,2024年年度权益分派实施公告,pdf/1223736651.pdf,383ff03a12969124199eb752ef3c909388a33fcd517bef7a98b8f37006d2d378,INCOMPLETE
1223732800,301631,壹连科技,2025-05-30,2025-06-09,2025-06-10,2025-06-10,1.2,2024年度权益分派实施公告,pdf/1223732800.pdf,8138ed1c46da7420ed97e7af66baa547f8ae1a5b5ca0b789b6f3dd01b2ca6a9d,COMPLETE
1223732817,301173,毓恬冠佳,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.22799999999999998,关于2025年第一季度权益分派实施公告,pdf/1223732817.pdf,49a2787037a2bf62e9ad3a44cdc7dfcd47f1d79373ea68c2f3e502e367fc63fe,COMPLETE
1223733028,300963,中洲特材,2025-05-30,2025-06-06,2025-06-09,,,2024年年度权益分派实施公告,pdf/1223733028.pdf,9e4260d1d20e30d8fc4557194166bfe0c0b495ed458ff56ba4115889311ec7a0,NO_CASH_DIVIDEND
1223732770,300885,海昌新材,2025-05-30,2025-06-09,2025-06-10,2025-06-10,0.12090000000000001,2024年年度权益分派实施公告,pdf/1223732770.pdf,e79c53b396ba6cc8e93a57ce028d2f6559926ec5eb00d44762b112f67677423c,COMPLETE
1223733171,300971,博亚精工,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.25,2024年年度权益分派实施公告,pdf/1223733171.pdf,26387268de7a3ec8f8f7a18f9df3c926530a5ab733f10ac8929ccbcc1bcfd046,COMPLETE
1223734413,300748,金力永磁,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.12,2024年年度权益分派实施公告,pdf/1223734413.pdf,579303260e02e5242203dd04321ff2e7951750516c4f3850fa7f4c14b3e37bfe,COMPLETE
1223735019,301060,兰卫医学,2025-05-30,2025-06-06,2025-06-09,2025-06-09,0.2,2024年年度权益分派实施公告,pdf/1223735019.pdf,b81441fc46de03307d3fa41c820bd7bf307e9f77ff76a13372bcc6b0a55f9ae4,COMPLETE
1223733820,301070,开勒股份,2025-05-30,2025-06-09,,,,2024年年度权益分派实施公告,pdf/1223733820.pdf,814b42d2a895eed1d7809b8df66b57386332e8c0da91a6553c2d051055383d1d,NO_CASH_DIVIDEND
1223734539,300543,朗科智能,2025-05-30,2025-06-05,2025-06-06,2025-06-06,0.1,2024年度权益分派实施公告,pdf/1223734539.pdf,003e8da5cdfe20f7f0246e42cbc26a7c3013b8313157ca9681609018403c8b88,COMPLETE
1223732502,601121,宝地矿业,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.0375,新疆宝地矿业股份有限公司2024年年度权益分派实施公告,pdf/1223732502.pdf,f7da765a79a341385ac9bf95d85c6c77fa30902fa3cee1c2a628c64dbe8b11d0,COMPLETE
1223732588,688188,柏楚电子,2025-05-31,2025-06-06,2025-06-09,2025-06-09,2.16,2024年年度权益分派实施公告,pdf/1223732588.pdf,6f90e372f5894331bf3e028e2ce221460c5fd0b2aafd351dc1bf06ffdb636af6,COMPLETE
1223732615,688577,浙海德曼,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.6,浙海德曼2024年年度权益分派实施公告,pdf/1223732615.pdf,5ff935fafa003911bae74fe322e795655b3c094834df53cd9a36aa2dd88923d3,COMPLETE
1223732772,301079,邵阳液压,2025-05-31,2025-06-09,2025-06-10,2025-06-10,0.02,2024年年度权益分派实施公告,pdf/1223732772.pdf,eca419e1c38eeb55f87ef18a435dd79771ad50d1c5b9831138a7ca8e9954cbc7,COMPLETE
1223732889,603511,爱慕股份,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.4,2024年年度权益分派实施公告,pdf/1223732889.pdf,b685e64404df682a7d86a15e8e80704908ebcbdad082694f652bd40ca2d5e13e,COMPLETE
1223732923,688551,科威尔,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.4,2024年年度权益分派实施公告,pdf/1223732923.pdf,df79f1b4a14f048b1e644ebc85e5b5cf0384e240b1e7170f40b9794a2c10e1f4,COMPLETE
1223733345,603195,公牛集团,2025-05-31,2025-06-06,2025-06-09,2025-06-09,2.4,公牛集团股份有限公司2024年年度权益分派实施公告,pdf/1223733345.pdf,ed8295a1ebec8b8b406eec31bc6153213cd3c0c88fc4ad30a81f88d2a5e460db,COMPLETE
1223733346,603385,惠达卫浴,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.11,惠达卫浴股份有限公司2024年年度权益分派实施公告,pdf/1223733346.pdf,0e47b7d2a412a90d91bbbe7f6d3b8d7508c819c1b5c981f52ead582794d24d7d,COMPLETE
1223733362,688612,威迈斯,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.359,2024年年度权益分派实施公告,pdf/1223733362.pdf,55dc344d3895f6f7c98f80ab3a863b8ab5506130630e037b80c43154a063ba7f,COMPLETE
1223733665,600215,派斯林,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.015,派斯林2024年度权益分派实施公告,pdf/1223733665.pdf,aefee42b10fe164b21d31fc4e40f65f1c33eaec1151d1e00a14c5669981fb663,COMPLETE
1223733703,603590,康辰药业,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.6,2024年年度权益分派实施公告,pdf/1223733703.pdf,83e371da39aa9ec95398f367052934ba33d8d1688963a85ecedd53a47d11eb02,COMPLETE
1223733706,603917,合力科技,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.15,合力科技：2024年年度权益分派实施公告,pdf/1223733706.pdf,7b0721611aeded70c89f488b334886e39be7434a00ee0727a225293cbab9caef,COMPLETE
1223734063,301110,青木科技,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.36,2024年年度权益分派实施公告,pdf/1223734063.pdf,dcd2b7148313c9eb65b2a8236aa9a3b32b5d16c45fa40d37d02abb42b3d25903,COMPLETE
1223734794,000990,诚志股份,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.05,2024年年度权益分派实施公告,pdf/1223734794.pdf,c02cbbf28460298ba0de4e8a7c4d1baba732d57a345b605e86008ff154e95b3f,COMPLETE
1223735066,603790,雅运股份,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.12,上海雅运纺织化工股份有限公司2024年年度权益分派实施公告,pdf/1223735066.pdf,ea9b081f9d0275d305874600782507b76efc447212ee6a2b54db77454975fe18,COMPLETE
1223735725,603551,奥普科技,2025-05-31,2025-06-06,2025-06-09,2025-06-09,0.55,2024年年度权益分派实施公告,pdf/1223735725.pdf,77e52b38ce3894a73c4f0ddb77acde5dae150d09bf4aff4ed825285b5b689245,COMPLETE
