announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1218000484,430017,星昊医药,2023-10-09,2023-10-16,2023-10-17,2023-10-17,0.2,2023年半年度权益分派实施公告,pdf/1218000484.pdf,db9e67a75734bc19662e1479534e75e6997d77e6ea52a8c23165d7dd0f891224,false,COMPLETE
1217998940,600019,宝钢股份,2023-10-10,2023-10-13,2023-10-16,2023-10-16,0.11,宝钢股份2023年上半年度权益分派实施公告,pdf/1217998940.pdf,2e6e9a8c9eda3d8188178e51609514e4adb581ee84e6ae010ed81dc338233853,false,COMPLETE
1217999881,603017,中衡设计,2023-10-10,2023-10-17,2023-10-18,2023-10-18,0.3,中衡设计2023年半年度权益分派实施公告,pdf/1217999881.pdf,ad95464d34bd0594b1512cc1a53b2ddb47111064c0f410dfa46b47bd507058ba,false,COMPLETE
1218004690,301172,君逸数码,2023-10-10,2023-10-17,2023-10-18,2023-10-18,0.15,2023年半年度权益分派实施公告,pdf/1218004690.pdf,f34508552f084513f1f703f25d4ccd858d324ced77bb03e4f72a339249f0398b,false,COMPLETE
1218003469,002050,三花智控,2023-10-11,2023-10-17,2023-10-18,2023-10-18,0.05,2023年半年度权益分派实施公告,pdf/1218003469.pdf,f1bdac90bb789ed54b8a26fe015c2ba7d95c2f5e2886784d663ed2b1c0221200,false,COMPLETE
1218003645,601598,中国外运,2023-10-11,2023-10-18,2023-10-19,2023-10-19,0.145,2023年半年度权益分派实施公告,pdf/1218003645.pdf,f9183a1e93a9b4dd2a7c75fb6011750888b1a22f16b5460879e479301ad9abae,false,COMPLETE
1218004525,003011,海象新材,2023-10-11,2023-10-17,2023-10-18,2023-10-18,0.3,浙江海象新材料股份有限公司2023年半年度权益分派实施公告,pdf/1218004525.pdf,ff3af3cc8eb736c52ee601c8f6b0db92e9fb13fb704042a5bc2d7afd18db2f7b,false,COMPLETE
1218013601,301387,光大同创,2023-10-11,2023-10-17,2023-10-18,2023-10-18,0.35,2023年半年度权益分派实施公告,pdf/1218013601.pdf,4d45e2ffc6f103ccabc42e950caca8dae4b5fe92166b49e3558f29999eec862b,false,COMPLETE
1218014142,300470,中密控股,2023-10-12,2023-10-19,2023-10-20,2023-10-20,0.5,2023年半年度权益分派实施公告,pdf/1218014142.pdf,a30807586232706e22ce05d511c721ee2d9c4c27b48f128c9bbaa1cc4a20c089,false,COMPLETE
1218021743,688799,华纳药厂,2023-10-13,2023-10-18,2023-10-19,2023-10-19,0.9,2022年年度权益分派实施公告,pdf/1218021743.pdf,b838878ddd66e7b4e30e9f9ea809f376db6681b89bba8396f73fef5352d19d40,false,COMPLETE
1218030248,301337,亚华电子,2023-10-13,2023-10-20,2023-10-23,2023-10-23,0.15,2023年半年度权益分派实施公告,pdf/1218030248.pdf,95f8f7cfcb4df0b24fc6541be8c95ddaf1deb42e09cdc05668b727008e15c629,false,COMPLETE
1218030591,603527,众源新材,2023-10-14,2023-10-19,2023-10-20,2023-10-20,0.2,众源新材2023年半年度权益分派实施公告,pdf/1218030591.pdf,49a7d68d967924315b687297a4818641978c79f9b5c8590238ec7912252129c4,false,COMPLETE
1218032041,603757,大元泵业,2023-10-14,2023-10-19,2023-10-20,2023-10-20,0.2,浙江大元泵业股份有限公司2023年半年度权益分派实施公告,pdf/1218032041.pdf,2c38f5fdd544650f7a49039b0b3e6917c469b731af55cc54fa16c56d1d1eb744,false,COMPLETE
1218042100,601108,财通证券,2023-10-16,2023-10-19,2023-10-20,2023-10-20,0.05,2023年半年度权益分派实施公告,pdf/1218042100.pdf,62a99666cfe85874267345f693a7a81099a445f8b0f1ff122f0c56161bfb3385,false,COMPLETE
1218042111,603566,普莱柯,2023-10-16,2023-10-19,2023-10-20,2023-10-20,0.3,普莱柯2023年半年度权益分派实施公告,pdf/1218042111.pdf,702f52adc4558d84ed1be718e122777293a9d766263faffa5da16e22a58852a3,false,COMPLETE
1218042116,605009,豪悦护理,2023-10-16,2023-10-19,2023-10-20,2023-10-20,0.85,杭州豪悦护理用品股份有限公司2023年半年度权益分派实施公告,pdf/1218042116.pdf,439278d630638ed88c63aabe5f6fc0548be1931abbc6cbca5e364941506c6496,false,COMPLETE
1218042146,688563,航材股份,2023-10-16,2023-10-20,2023-10-23,2023-10-23,0.132,2023年半年度权益分派实施公告,pdf/1218042146.pdf,86bad3b57934fd4141f805216e3ea5e875135053e4ee2e5920acfefd908ac333,false,COMPLETE
1218047094,836504,博迅生物,2023-10-16,2023-10-23,2023-10-24,2023-10-24,0.7,2023年半年度权益分派实施公告,pdf/1218047094.pdf,aec8a56f34f23af004bf078e47a714f31bc5c2448d63bccd60093f97bee6f8c5,false,COMPLETE
1218047382,301310,鑫宏业,2023-10-16,2023-10-20,2023-10-23,2023-10-23,0.5,2023年半年度权益分派实施公告,pdf/1218047382.pdf,492d3f3334248fc1a777e1bafc0abae3178a6e7b225425585d9e9784dc45222b,false,COMPLETE
1218047193,600336,澳柯玛,2023-10-17,2023-10-23,2023-10-24,2023-10-24,0.02,澳柯玛股份有限公司2023年半年度权益分派实施公告,pdf/1218047193.pdf,69308d97f65bf2fc44ab260ed6d321c60c08d60f50714c0e4b1fd89fa64e337e,false,COMPLETE
1218047662,002249,大洋电机,2023-10-17,2023-10-23,2023-10-24,2023-10-24,0.08,2023年半年度权益分派实施公告,pdf/1218047662.pdf,3ce3cfb6183471bfc2d39f7ce26f767ad8056583e561f6417fb4148ccd346bcb,false,COMPLETE
1218047994,600795,国电电力,2023-10-17,2023-10-23,2023-10-24,2023-10-24,0.05,国电电力2023年半年度权益分派实施公告,pdf/1218047994.pdf,79c747bba3c7b8086d3f797af648865b4f25cc2efce9e6378e2c4dd2743aaf77,false,COMPLETE
1218048394,603605,珀莱雅,2023-10-17,2023-10-20,2023-10-23,2023-10-23,0.38,珀莱雅化妆品股份有限公司2023年半年度权益分派实施公告,pdf/1218048394.pdf,de0fbae7aa2c8776825ee2b19f5de4dd40df70df4c6422d13b005fa0b29159e9,false,COMPLETE
1218048570,603019,中科曙光,2023-10-17,2023-10-20,2023-10-23,2023-10-23,0.08,中科曙光2023年半年度权益分派实施公告,pdf/1218048570.pdf,4834cedc73e35db5a56981fc78682f218edd5d6ed4e53428477e7e1cb2a68ca5,false,COMPLETE
1218075601,839946,华阳变速,2023-10-18,2023-10-26,2023-10-27,2023-10-27,0.1,2023年半年度权益分派实施公告,pdf/1218075601.pdf,2205f05b27095f07e711a5457d25cbc8deeab2930b6a3dc8bffe7f8c704710ca,false,COMPLETE
1218076124,601133,柏诚股份,2023-10-19,2023-10-25,2023-10-26,2023-10-26,0.05,2023年半年度权益分派实施公告,pdf/1218076124.pdf,14a77e88498e05c4ab731d0f79cb9871d4e83045638b4db2b1dad70b56dafd83,false,COMPLETE
1218076298,002222,福晶科技,2023-10-19,2023-10-25,2023-10-26,2023-10-26,0.15,2023年半年度权益分派实施公告,pdf/1218076298.pdf,efee77c4467e87f44bdb4571d1c1a11b4d3f0df397cbb412410cb8eefd6b004f,false,COMPLETE
1218077811,300804,广康生化,2023-10-19,2023-10-26,2023-10-27,2023-10-27,0.675,2023年半年度权益分派实施公告,pdf/1218077811.pdf,fe28001b54b04d660d9e9750c47865e2f689645582c45de71b209cd1284e95d7,false,COMPLETE
1218095580,603661,恒林股份,2023-10-20,2023-10-25,2023-10-26,2023-10-26,0.72,恒林股份2023年半年度权益分派实施公告,pdf/1218095580.pdf,ed8fd381be7ac0c6d3baec0617ebbb40dcb9dc4058a8382715f9b8cea1770da2,false,COMPLETE
1218107829,600846,同济科技,2023-10-21,2023-10-26,2023-10-27,2023-10-27,0.17,2022年年度权益分派实施公告,pdf/1218107829.pdf,5c8dd201aa153cbc40d505f8736f68223444eac402a5db36fcc689e4e1302b33,false,COMPLETE
1218107842,603688,石英股份,2023-10-21,2023-10-26,2023-10-27,2023-10-27,1.3,江苏太平洋石英股份有限公司2023年半年度权益分派实施公告,pdf/1218107842.pdf,a3be33257a0de9827aaabe2675dbe9458b27805e5549ac13838faa775e855ab7,false,COMPLETE
1218122069,301262,海看股份,2023-10-24,2023-10-30,2023-10-30,2023-10-31,0.85,2023年半年度权益分派实施公告,pdf/1218122069.pdf,af26edcd6277bc7212d9d43e9208650e119c33be27698f86a9457647b523d4c9,false,COMPLETE
1218122391,002880,卫光生物,2023-10-24,2023-10-30,2023-10-31,2023-10-31,0.2,2023年半年度权益分派实施公告,pdf/1218122391.pdf,2b1ba31890a19da5e1589ba6a234747d430a94cddd48b5607edf344e0bdca894,false,COMPLETE
