announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1218215975,002601,龙佰集团,2023-11-01,2023-11-07,2023-11-08,2023-11-08,0.3,2023年第三季度权益分派实施公告,pdf/1218215975.pdf,40eed75f619056a3f6453e91668d1b851a00eb6dcfb2be7cf45da7de3aac3bc2,false,COMPLETE
1218230964,605319,无锡振华,2023-11-02,2023-11-07,2023-11-08,2023-11-08,0.1,2023年半年度权益分派实施公告,pdf/1218230964.pdf,cd1623a4eeed6893433e84c6927e453f75feb6149c01a43cd540861a1e487de1,false,COMPLETE
1218246595,000762,西藏矿业,2023-11-06,2023-11-10,2023-11-13,2023-11-13,0.48063,2023年半年度权益分派实施公告,pdf/1218246595.pdf,a1c68431e18ecf75cad2f4ea5aefc122e14982deb46f7c11df0b62c3bcb91181,false,COMPLETE
1218269165,300741,华宝股份,2023-11-07,2023-11-10,2023-11-13,2023-11-13,0.2,华宝香精股份有限公司2023年半年度权益分派实施公告,pdf/1218269165.pdf,62d92ea204772d3f2e975dde4688b3f1cd6423bf219b7f4a13decc48f9b2cf10,false,COMPLETE
1218292101,301200,大族数控,2023-11-10,2023-11-16,2023-11-17,2023-11-17,0.85,2023年前三季度权益分派实施公告,pdf/1218292101.pdf,008f4b6bd3bc3572898fc90b2a88eec6f241ce19abbb291c8271ff23d9b64562,false,COMPLETE
1218293074,002236,大华股份,2023-11-10,2023-11-15,2023-11-16,2023-11-16,0.3101383,2023年前三季度权益分派实施公告,pdf/1218293074.pdf,8af316e1b34dfd0edac5d580da0dbc1ae58459b810e19758b3969c23a086eb57,false,COMPLETE
1218315213,688516,奥特维,2023-11-13,,,,,无锡奥特维科技股份有限公司2023年半年度权益分派实施公告,pdf/1218315213.pdf,fe7afd0363f012e1aa153a1206a5ca7d3d7eb2b831fab5c1a607db066db18a20,false,NO_CASH_DIVIDEND
1218323788,831726,朱老六,2023-11-13,2023-11-20,2023-11-21,2023-11-21,0.15,2023年第三季度权益分派实施公告,pdf/1218323788.pdf,2fc1132014b309fcfb9de3c8d8dc67b7d11674987463938cb74de95e66d4a146,false,COMPLETE
1218323789,870199,倍益康,2023-11-13,2023-11-20,2023-11-21,2023-11-21,0.15,2023年第三季度权益分派实施公告,pdf/1218323789.pdf,772e41a7ee70392f5a8b0282fdfe82d9c46272d68e85ac88471dd0a7951b1231,false,COMPLETE
1218325002,836717,瑞星股份,2023-11-13,2023-11-22,2023-11-23,2023-11-23,0.11000000000000001,2023年半年度权益分派实施公告,pdf/1218325002.pdf,994088aeb3a59fd960be7ac9d7881339e3b0368b2efe0bc97f9db37a7573dcf8,false,COMPLETE
1218323824,603755,日辰股份,2023-11-14,2023-11-17,2023-11-20,2023-11-20,0.25,青岛日辰食品股份有限公司2023年前三季度权益分派实施公告,pdf/1218323824.pdf,f5a30a17741442069df5d587266429c20f7209da3ee1459a83129d95d8c9c916,false,COMPLETE
1218324882,688169,石头科技,2023-11-14,2023-11-17,2023-11-20,2023-11-20,0.9191,北京石头世纪科技股份有限公司2023年半年度权益分派实施公告,pdf/1218324882.pdf,7c86ee8089656c45efc7398171f7eebd1840a48ca886ee525b1bf56bb89dba12,false,COMPLETE
1218329745,300828,锐新科技,2023-11-15,2023-11-21,2023-11-22,2023-11-22,0.4,2023年前三季度权益分派实施公告,pdf/1218329745.pdf,549ee75067d2fa6cfad01399bab50c390e2d256542d63c2a8f35028bc110c563,false,COMPLETE
1218329832,300760,迈瑞医疗,2023-11-15,2023-11-21,2023-11-22,2023-11-22,4.3,2023年前三季度权益分派实施公告,pdf/1218329832.pdf,2e1089213896fbf38eacdb7e159b7a51c98bcbdcf690ffe6475da091b4655a7f,false,COMPLETE
1218329939,301559,中集环科,2023-11-15,2023-11-20,2023-11-21,2023-11-21,0.835,2023年前三季度权益分派实施公告,pdf/1218329939.pdf,ea86d19b7004165e0f920ce7c46289dc5323861e54e17b5a9bc5c164810fd93d,false,COMPLETE
