announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1216955427,600586,金晶科技,2023-06-01,,,,0.00298,金晶科技关于2022年年度权益分派实施公告之更正公告,pdf/1216955427.pdf,256c48e0f281a4a57aee2c27a1111f71bbab3c26698af434c135ecdda92b3926,false,CORRECTION_NOTICE
1216955946,000881,中广核技,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.04,2022年年度权益分派实施公告,pdf/1216955946.pdf,79b4b3ca4458369836007299f98d9d230fea8d80385d7d376272807f6f2e946b,false,COMPLETE
1216956109,600097,开创国际,2023-06-01,2023-06-07,2023-06-08,2023-06-08,0.133,开创国际2022年年度权益分派实施公告,pdf/1216956109.pdf,9b67d0bf718839124870ce66328db1fa8d837e741afb5689506ff1755fd2313a,false,COMPLETE
1216956122,603222,济民医疗,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.02,济民健康管理股份有限公司2022年年度权益分派实施公告,pdf/1216956122.pdf,14f685e26d892f05f356893d0e0709fa6e64a7a5aece0659165eaab6b88183db,false,COMPLETE
1216956124,603811,诚意药业,2023-06-01,2023-06-07,2023-06-08,2023-06-08,0.25,浙江诚意药业股份有限公司2022年年度权益分派实施公告,pdf/1216956124.pdf,1cfa048e10119b7d5951c3825bf15262e75fede4ec988038dedb4b4db29c1dd5,false,COMPLETE
1216956127,603931,格林达,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.25,杭州格林达电子材料股份有限公司2022年年度权益分派实施公告,pdf/1216956127.pdf,b6f56a434673f805d50d4fc7351e0a5457a626e3814902829f6378dcd38d7d1a,false,COMPLETE
1216956292,300809,华辰装备,2023-06-01,2023-06-07,2023-06-08,2023-06-08,0.1,华辰装备2022年年度权益分派实施公告,pdf/1216956292.pdf,d2177da06f28915ec35083961853c715fc7b41bd3d6cc5d248d4ebbab6efde76,false,COMPLETE
1216956295,600078,ST澄星,2023-06-01,2023-06-08,2023-06-09,2023-06-09,0.08,江苏澄星磷化工股份有限公司2022年年度权益分派实施公告,pdf/1216956295.pdf,71468e2421c970ca4a5ae5a99361cfdb86dc2897f7efcc2fe1160a3dcd329268,false,COMPLETE
1216956307,600867,通化东宝,2023-06-01,2023-06-08,2023-06-09,2023-06-09,0.25,通化东宝2022年年度权益分派实施公告,pdf/1216956307.pdf,2ab4bc963e2480de2025d9d7d15652f9d17253e29e8984d092c5dbe2fa6d0228,false,COMPLETE
1216956398,002073,软控股份,2023-06-01,2023-06-07,2023-06-08,2023-06-08,0.046,2022年年度权益分派实施公告,pdf/1216956398.pdf,a84f3826450337f8144b18ab0753ff464e9cd0ef7d97827ace36b1ae4267828f,false,COMPLETE
1216956490,002637,赞宇科技,2023-06-01,2023-06-05,2023-06-06,2023-06-06,0.1,2022年年度权益分派实施公告,pdf/1216956490.pdf,2775724cdd0b7e0110757e5386c6f0e1f063645fd8c8faf1a0a1ccd798529f14,false,COMPLETE
1216956496,600511,国药股份,2023-06-01,2023-06-08,2023-06-09,2023-06-09,0.782,600511_国药股份_权益分派实施公告_2023-06-01,pdf/1216956496.pdf,cb29f21a265936b16699d6e875527d299808d740512466cffe2621acfb217e1c,false,COMPLETE
1216956508,603600,永艺股份,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.35,永艺家具股份有限公司2022年年度权益分派实施公告,pdf/1216956508.pdf,62cc41a02b9765f4747e1dc2a1aba214a1c53d787110cd9d396c8150822e353a,false,COMPLETE
1216956509,603657,春光科技,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.3,春光科技2022年年度权益分派实施公告,pdf/1216956509.pdf,10bb2f3be7ed5b312e9b9ac511fc6c428d3e2d018f4f0acea79c32ccc724a933,false,COMPLETE
1216956626,600279,重庆港,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.04,重庆港2022年年度权益分派实施公告,pdf/1216956626.pdf,d0e076e1974d5e3deaebcd7200d2ea76a8b846dfc7a1ababa240630a25512775,false,COMPLETE
1216956628,600531,豫光金铅,2023-06-01,2023-06-07,2023-06-08,2023-06-08,0.118,河南豫光金铅股份有限公司2022年年度权益分派实施公告,pdf/1216956628.pdf,2462e74b5428788879ca4f788705de266492c938d88cec002b8381d768de9792,false,COMPLETE
1216956635,600971,恒源煤电,2023-06-01,2023-06-07,2023-06-08,2023-06-08,1.0,恒源煤电2022年年度权益分派实施公告,pdf/1216956635.pdf,52007628c362e2494ce2675af5496eefe1ca3923c3d2b5f3eca2d726e31cdaf2,false,COMPLETE
1216956649,603519,立霸股份,2023-06-01,2023-06-07,2023-06-08,2023-06-08,0.7,立霸股份：2022年年度权益分派实施公告,pdf/1216956649.pdf,73c120485e095046359bc7b4e0df64cc678e241f1058c5ba646beca32fbf09c1,false,COMPLETE
1216956707,002807,江阴银行,2023-06-01,2023-06-06,2023-06-07,2023-06-07,0.18,2022年年度权益分派实施公告,pdf/1216956707.pdf,ebbbd19273d317d467b00012580d58f0a5547d2930ef5b76ad4e6f17e968f6bc,false,COMPLETE
