announcement_id,security_code,security_name,publish_date,fiscal_year,fiscal_period_type,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1213894993,600529,山东药玻,2022-07-01,2021,ANNUAL,2022-07-07,2022-07-08,2022-07-08,0.3,山东省药用玻璃股份有限公司2021年年度权益分派实施公告,pdf/1213894993.pdf,e6a898995e3a89a7550d564ac96732eceae4d8e40256db6e5033bf8181651f72,false,COMPLETE
1213895600,688338,赛科希德,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-07,0.25,赛科希德2021年年度权益分派实施公告,pdf/1213895600.pdf,76ae0315e0aeecd1dbba199023d675874a2650794ccefcd090c1bb0880f9058f,false,COMPLETE
1213896292,688199,久日新材,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-07,0.5,天津久日新材料股份有限公司2021年年度权益分派实施公告,pdf/1213896292.pdf,7c07002e0e716d2abfbe897e9e09e8517a5eb06ec6447a82393041ecf70978af,false,COMPLETE
1213896307,600859,王府井,2022-07-01,2021,ANNUAL,2022-07-07,2022-07-08,2022-07-08,0.4,王府井2021年年度权益分派实施公告,pdf/1213896307.pdf,de121a1ba184324322bf9d758a14d2610973f18c0ea5585b7575f10db30f01c9,false,COMPLETE
1213896312,603697,有友食品,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-07,0.65,有友食品2021年年度权益分派实施公告,pdf/1213896312.pdf,43d8f565ff23c9f501be042d7111e5cb3a4b43d0c8d3480386e205980cbe70e9,false,COMPLETE
1213897022,600222,太龙药业,2022-07-01,2021,ANNUAL,2022-07-07,2022-07-08,2022-07-08,0.01,太龙药业2021年年度权益分派实施公告,pdf/1213897022.pdf,8ddde5e0a8016f4c7dbc5de43f7a48f7c5c4ad5d8cfaee719a5e2d242daca380,false,COMPLETE
1213897040,605228,神通科技,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-07,0.07,2021年年度权益分派实施公告,pdf/1213897040.pdf,c2c2d9d457d71a85dbde68f74565463c2e9cb67ed9ca49478f658dc954bf1ded,false,COMPLETE
1213897044,688456,有研粉材,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-07,0.24,2021年年度权益分派实施公告,pdf/1213897044.pdf,f2f2f8aca6e2d561c63a52eac8efb26236ee7e323e51284210dd11b66389583f,false,COMPLETE
1213897315,600497,驰宏锌锗,2022-07-01,2021,ANNUAL,2022-07-07,2022-07-08,2022-07-08,0.12,驰宏锌锗2021年年度权益分派实施公告,pdf/1213897315.pdf,496871410751dec70b4ecd5529aff967142ae31aae3d731e2832239ddfed5d3a,false,COMPLETE
1213897316,603505,金石资源,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-08,0.24,金石资源集团股份有限公司2021年年度权益分派实施公告,pdf/1213897316.pdf,0ff583626c9a81e9c74a92e15fbe13951510b4db987a8ed0a743478e26130fe9,false,COMPLETE
1213897431,600153,建发股份,2022-07-01,2021,ANNUAL,2022-07-06,2022-07-07,2022-07-07,0.6,建发股份2021年年度权益分派实施公告,pdf/1213897431.pdf,d0cbb57fcd1b0bf6ea15b66270627f17b6acdf4488899590e40bd3988c3e3fd3,false,COMPLETE
1213897467,688660,电气风电,2022-07-01,2021,ANNUAL,2022-07-07,2022-07-08,2022-07-08,0.115,2021年年度权益分派实施公告,pdf/1213897467.pdf,eca401111eca142c4679d66d51014bf8491fb45a71803f6dc3ae8b99c72e5a81,false,COMPLETE
