announcement_id,security_code,security_name,publish_date,record_date,ex_date,payment_date,cash_per_share,title,source_file,source_sha256,override_applied,status
1222683529,603798,康普顿,2025-03-03,2025-03-06,2025-03-07,2025-03-07,0.07,青岛康普顿科技股份有限公司2024年季度权益分派实施公告,pdf/1222683529.pdf,b4a92734d21c361d192c3c76ee3ef69fd37d63698deddab140bb20f9fa0fc9ec,false,COMPLETE
1222691639,603072,天和磁材,2025-03-04,2025-03-10,2025-03-11,2025-03-11,0.15,2024年前三季度权益分派实施公告,pdf/1222691639.pdf,d512ba4a08d0cdbe400924c29d02da9ad1e16fb6ec67e0735d3c02723f7c4b84,false,COMPLETE
1222691817,002827,高争民爆,2025-03-04,2025-03-07,2025-03-10,2025-03-10,0.06999999999999999,2024年前三季度权益分派实施公告,pdf/1222691817.pdf,21da9b06279ab282e46fa49531ffeafbb7a4c93879f1569e71fc7a3622363d19,false,COMPLETE
1222691911,002615,哈尔斯,2025-03-04,2025-03-10,2025-03-11,2025-03-11,0.1,2024年前三季度权益分派实施公告,pdf/1222691911.pdf,e1c872a06393efb9e7eee54eb3f58385a5cad3a22349daacc4ab37f4c909343d,false,COMPLETE
1222706527,300747,锐科激光,2025-03-04,2025-03-10,2025-03-11,2025-03-11,0.032,2024年前三季度权益分派实施公告,pdf/1222706527.pdf,6e24c9883cc11a82b7540179d12170230fdb7e93a5ce26ed24218ce3e58c6e4d,false,COMPLETE
1222720589,002539,云图控股,2025-03-06,2025-03-12,2025-03-13,2025-03-13,0.1,2024年前三季度权益分派实施公告,pdf/1222720589.pdf,8df5f2c98d17244c513664432fcdcdbfd6d31b9febf266594aaafbb9285e2b9c,false,COMPLETE
1222721029,000601,韶能股份,2025-03-06,2025-03-12,2025-03-13,2025-03-13,0.2,2024年中期权益分派实施公告,pdf/1222721029.pdf,710e27d900fea7317085cb37862c6d40353ea6c49f4b100be7893d1b7f82a698,false,COMPLETE
1222733068,300976,达瑞电子,2025-03-06,2025-03-13,2025-03-14,2025-03-14,0.8,2024年前三季度权益分派实施公告,pdf/1222733068.pdf,5d4fa53855ac8c9a8f11d18a11fd1d4eb621dcf727e4edac12d3a37a182c94fb,false,COMPLETE
1222742077,300803,指南针,2025-03-07,2025-03-14,,2024-12-31,,2024年年度权益分派实施公告,pdf/1222742077.pdf,8e53724240bfa43ad06226dfa59a662f3f36efb36160b9090cbe2889d0f1c838,false,NO_CASH_DIVIDEND
1222744537,688006,杭可科技,2025-03-08,2025-03-14,2025-03-17,2025-03-17,0.058,浙江杭可科技股份有限公司2024年中期权益分派实施公告,pdf/1222744537.pdf,6395de284f9ea20a8d327bf4f3fdef3980dbf1b63f4415281e5a60d8eb264f39,false,COMPLETE
1222844269,600299,安迪苏,2025-03-20,2025-03-27,2025-03-28,2025-03-28,0.06,安迪苏2024年中期权益分派实施公告,pdf/1222844269.pdf,e7eeeefe1e9640c2e3e64a8870f748e2d6be20a5860422dda095d0ec604d6a00,false,COMPLETE
1222844270,600535,天士力,2025-03-20,2025-03-25,2025-03-26,2025-03-26,0.2,天士力2024年年度权益分派实施公告,pdf/1222844270.pdf,300b95e96c03162b0f1152c8546af57f30ee1bad2eb401a6bbb6bdef26e44109,false,COMPLETE
1222857313,002955,鸿合科技,2025-03-21,2025-03-28,2025-03-31,2025-03-31,1.2810000000000001,特别分红权益分派实施公告,pdf/1222857313.pdf,4518143fd990e5b98f32c5c16f965df0b750a1f10ec36ca6314b09c93b936dac,false,COMPLETE
1222879754,002271,东方雨虹,2025-03-25,2025-03-31,2025-04-01,2025-04-01,0.925,2024年年度权益分派实施公告,pdf/1222879754.pdf,7839635352000ab935a8817dd61b637d61c1b850ee470e604b3c5e64275763f8,false,COMPLETE
1222880345,603050,科林电气,2025-03-25,2025-03-28,2025-03-31,2025-03-31,0.2,科林电气 2024年度权益分派实施公告,pdf/1222880345.pdf,75e153b3005f2ab2bed0fc18460052c75c5d78fd3c057afbcc7080cf016d4d6f,false,COMPLETE
1222881518,001207,联科科技,2025-03-25,2025-03-28,2025-03-31,2025-03-31,0.3,山东联科科技股份有限公司2024年年度权益分派实施公告,pdf/1222881518.pdf,08e6702a7b893d5df851524f6b80a1310d4f8c2a0e72c96fd5017c53b5b2201d,false,COMPLETE
1222881811,002138,顺络电子,2025-03-25,2025-03-28,2025-03-31,2025-03-31,0.6,2024年年度权益分派实施公告,pdf/1222881811.pdf,c69b41b107c22cdd9330a870700735b5046de60f0e492831f403aab325f1720b,false,COMPLETE
1222910439,002818,富森美,2025-03-27,2025-04-02,2025-04-03,2025-04-03,0.6799999999999999,2024年年度权益分派实施公告,pdf/1222910439.pdf,e3eee0e7b9d007c24efe5bab60524473214ba53135c7e179d83cc9aadf5b26fb,false,COMPLETE
1222923895,603535,嘉诚国际,2025-03-28,2025-04-02,2025-04-03,2025-04-03,0.09,2024年年度权益分派实施公告,pdf/1222923895.pdf,db88c98299c13b2c48cbe629cf4adf9955ae9a936ed15e12a06e55e4239ae118,false,COMPLETE
